tick,robot,x,y,heading,fwd_cmd,lat_cmd,yaw_cmd,dpos,d_collisions,dist_to_target
313,1,126.31,34.91,0.71,0.977,0.0,0.305,1.466,0,40.3
313,2,36.43,21.09,0.291,1.0,0.0,0.012,0.001,1,
313,3,59.24,70.85,1.794,1.0,0.0,-0.004,0.028,1,
314,0,58.93,85.86,-0.798,1.0,0.0,-0.023,0.084,1,19.1
314,1,127.42,35.86,0.759,0.975,0.0,0.318,1.463,0,39.0
314,2,36.43,21.09,0.292,1.0,0.0,0.01,0.001,8,
314,3,59.21,70.87,1.794,1.0,0.0,-0.004,0.029,1,
315,0,59.01,85.88,-0.802,1.0,0.0,-0.023,0.084,1,19.0
315,1,128.48,36.87,0.811,0.974,0.0,0.328,1.461,0,37.7
315,2,36.43,21.09,0.293,1.0,0.0,0.008,0.001,2,
315,3,59.19,70.88,1.793,1.0,0.0,-0.003,0.029,1,
316,0,59.09,85.9,-0.806,1.0,0.0,-0.024,0.084,1,19.0
316,1,129.48,37.93,0.864,0.972,0.0,0.336,1.459,0,36.3
316,2,36.43,21.09,0.294,1.0,0.0,0.006,0.001,8,
316,3,59.16,70.9,1.793,1.0,0.0,-0.003,0.03,1,
317,0,59.18,85.91,-0.809,1.0,0.0,-0.024,0.085,1,18.9
317,1,130.43,39.03,0.917,0.972,0.0,0.34,1.458,0,35.0
317,2,36.43,21.09,0.295,1.0,0.0,0.005,0.0,8,
317,3,59.14,70.91,1.792,1.0,0.0,-0.003,0.031,1,
318,0,59.26,85.93,-0.813,1.0,0.0,-0.024,0.085,1,18.9
318,1,131.32,40.19,0.97,0.972,0.0,0.34,1.458,0,33.6
318,2,36.43,21.09,0.296,1.0,0.0,0.004,0.0,1,
318,3,59.11,70.93,1.792,1.0,0.0,-0.003,0.031,1,
319,0,59.34,85.94,-0.817,1.0,0.0,-0.024,0.085,1,18.8
319,1,132.14,41.4,1.023,0.973,0.0,0.334,1.459,0,32.2
319,2,36.43,21.09,0.296,1.0,0.0,0.003,0.0,8,
319,3,59.08,70.94,1.791,1.0,0.0,-0.003,0.032,1,
320,0,59.43,85.9,-0.821,1.0,0.0,-0.024,0.094,1,18.7
320,1,132.88,42.6,1.058,0.943,0.0,-0.484,1.415,0,9.7
320,2,36.43,21.09,0.314,0.557,0.0,1.0,0.0,8,
320,3,59.08,70.9,1.773,0.0,0.0,-1.0,0.043,1,
321,0,59.51,85.85,-0.824,1.0,0.0,-0.021,0.094,1,18.6
321,1,133.49,43.7,1.111,0.0,0.0,1.0,1.255,0,42.3
321,2,36.43,21.09,0.35,0.572,0.0,1.0,0.002,1,
321,3,59.08,70.86,1.738,0.0,0.0,-1.0,0.043,1,
322,0,59.59,85.8,-0.827,1.0,0.0,-0.019,0.095,1,18.6
322,1,133.98,44.68,1.181,0.0,0.0,1.0,1.095,0,43.2
322,2,36.43,21.1,0.403,0.601,0.0,1.0,0.006,8,
322,3,59.08,70.81,1.685,0.0,0.0,-1.0,0.043,1,
323,0,59.68,85.76,-0.83,1.0,0.0,-0.017,0.095,1,18.5
323,1,134.34,45.54,1.268,0.0,0.0,1.0,0.935,0,43.9
323,2,36.42,21.11,0.473,0.643,0.0,1.0,0.013,8,
323,3,59.07,70.77,1.614,0.0,0.0,-1.0,0.043,1,
324,0,59.76,85.71,-0.832,1.0,0.0,-0.015,0.095,1,18.4
324,1,134.57,46.28,1.373,0.0,0.0,1.0,0.775,0,44.5
324,2,36.42,21.13,0.561,0.695,0.0,1.0,0.021,1,
324,3,59.07,70.73,1.526,0.0,0.0,-1.0,0.042,1,
325,0,59.84,85.67,-0.834,1.0,0.0,-0.014,0.095,1,18.3
325,1,134.69,46.88,1.496,0.0,0.0,1.0,0.615,0,44.9
325,2,36.41,21.16,0.666,0.756,0.0,1.0,0.032,1,
325,3,59.07,70.69,1.421,0.0,0.0,-1.0,0.042,1,
326,0,59.93,85.62,-0.836,1.0,0.0,-0.014,0.095,1,18.2
326,1,134.72,47.34,1.636,0.0,0.0,1.0,0.455,0,45.2
326,2,36.39,21.2,0.789,0.822,0.0,0.866,0.044,8,
326,3,59.07,70.64,1.298,0.0,0.0,-1.0,0.042,1,
327,0,60.01,85.57,-0.838,1.0,0.0,-0.013,0.095,1,18.1
327,1,134.7,47.63,1.793,0.0,0.0,1.0,0.295,0,45.3
327,2,36.38,21.26,0.897,0.886,0.0,0.688,0.058,1,
327,3,59.07,70.6,1.157,0.0,0.0,-1.0,0.042,1,
328,0,60.09,85.53,-0.84,1.0,0.0,-0.013,0.096,1,18.0
328,1,134.67,47.76,1.95,0.0,0.0,1.0,0.135,0,45.3
328,2,36.36,21.32,0.988,0.932,0.0,0.531,0.07,1,
328,3,59.06,70.56,1.0,0.0,0.0,-1.0,0.042,1,
329,0,60.18,85.48,-0.842,1.0,0.0,-0.012,0.096,1,17.9
329,1,134.67,47.76,2.107,0.0,0.0,1.0,0.0,0,45.3
329,2,36.34,21.4,1.061,0.962,0.0,0.397,0.079,1,
329,3,59.06,70.52,0.843,0.0,0.0,-1.0,0.042,1,
330,0,60.26,85.43,-0.844,1.0,0.0,-0.012,0.096,1,17.8
330,1,134.67,47.76,2.264,0.0,0.0,1.0,0.0,0,45.3
330,2,36.31,21.48,1.117,0.98,0.0,0.288,0.086,1,
330,3,59.06,70.48,0.686,0.0,0.0,-1.0,0.042,1,
331,0,60.34,85.38,-0.846,1.0,0.0,-0.012,0.096,1,17.7
331,1,134.67,47.76,2.421,0.0,0.0,1.0,0.0,0,45.3
331,2,36.29,21.57,1.155,0.99,0.0,0.204,0.091,1,
331,3,59.05,70.44,0.529,0.0,0.0,-1.0,0.041,1,
332,0,60.42,85.33,-0.848,1.0,0.0,-0.012,0.097,1,17.7
332,1,134.67,47.76,2.578,0.0,0.0,1.0,0.0,0,45.3
332,2,36.27,21.66,1.178,0.995,0.0,0.144,0.094,8,
332,3,59.05,70.4,0.372,0.0,0.0,-1.0,0.041,1,
333,0,60.51,85.28,-0.85,1.0,0.0,-0.011,0.097,1,17.6
333,1,134.67,47.76,2.735,0.0,0.0,1.0,0.0,0,45.3
333,2,36.24,21.76,1.194,0.997,0.0,0.106,0.097,8,
333,3,59.04,70.35,0.215,0.0,0.0,-1.0,0.041,1,
334,0,60.59,85.25,-0.851,1.0,0.0,-0.011,0.09,1,17.5
334,1,134.56,47.81,2.892,0.138,0.0,1.0,0.12,0,45.3
334,2,36.22,21.85,1.206,0.999,0.0,0.077,0.098,1,
334,3,59.15,70.32,0.058,0.079,0.0,-1.0,0.115,1,
335,0,60.68,85.21,-0.853,1.0,0.0,-0.012,0.093,1,17.4
335,1,134.33,47.87,3.049,0.283,0.0,1.0,0.24,0,45.1
335,2,36.2,21.95,1.215,0.999,0.0,0.054,0.1,1,
335,3,59.27,70.28,-0.1,0.224,0.0,-1.0,0.123,1,
336,0,60.76,85.16,-0.855,1.0,0.0,-0.013,0.096,1,17.3
336,1,133.97,47.9,-3.077,0.414,0.0,1.0,0.36,0,44.8
336,2,36.18,22.05,1.22,1.0,0.0,0.036,0.101,8,
336,3,59.39,70.23,-0.257,0.365,0.0,-1.0,0.127,1,
337,0,60.84,85.1,-0.857,1.0,0.0,-0.012,0.101,1,17.2
337,1,133.49,47.87,-2.92,0.533,0.0,1.0,0.48,0,44.4
337,2,36.15,22.15,1.224,1.0,0.0,0.022,0.102,1,
337,3,59.5,70.16,-0.414,0.498,0.0,-1.0,0.129,1,
338,0,60.92,85.03,-0.859,1.0,0.0,-0.012,0.106,1,17.1
338,1,132.91,47.74,-2.763,0.639,0.0,1.0,0.6,0,43.8
338,2,36.13,22.25,1.225,1.0,0.0,0.011,0.102,1,
338,3,59.61,70.09,-0.571,0.62,0.0,-1.0,0.129,1,
339,0,61.0,84.95,-0.861,1.0,0.0,-0.01,0.115,1,17.0
339,1,132.24,47.47,-2.606,0.735,0.0,1.0,0.72,0,43.1
339,2,36.11,22.35,1.226,1.0,0.0,0.002,0.103,1,
339,3,59.66,70.01,-0.728,0.73,0.0,-1.0,0.095,2,
340,0,61.08,84.86,-0.862,1.0,0.0,-0.009,0.12,0,16.9
340,1,131.67,47.03,-2.466,0.819,0.0,0.872,0.722,1,42.4
340,2,36.09,22.45,1.225,1.0,0.0,-0.005,0.103,2,
340,3,59.67,69.92,-0.867,0.827,0.0,-0.852,0.094,1,
341,0,61.24,84.71,-0.863,1.0,0.0,-0.007,0.221,1,16.7
341,1,131.66,46.94,-2.344,0.889,0.0,0.679,0.085,1,42.3
341,2,36.07,22.55,1.223,1.0,0.0,-0.01,0.104,1,
341,3,59.69,69.79,-0.99,0.899,0.0,-0.647,0.132,2,
342,0,61.32,84.62,-0.864,1.0,0.0,-0.007,0.12,0,16.5
342,1,131.65,46.85,-2.239,0.94,0.0,0.497,0.095,8,42.3
342,2,36.06,22.65,1.221,1.0,0.0,-0.014,0.104,8,
342,3,59.72,69.68,-1.094,0.948,0.0,-0.464,0.111,8,
343,0,61.47,84.45,-0.865,1.0,0.0,-0.006,0.229,1,16.3
343,1,131.64,46.75,-2.152,0.972,0.0,0.34,0.103,1,42.2
343,2,36.04,22.76,1.218,1.0,0.0,-0.017,0.105,1,
343,3,59.74,69.55,-1.181,0.977,0.0,-0.31,0.131,3,
344,0,61.55,84.36,-0.866,1.0,0.0,-0.005,0.12,0,16.2
344,1,131.62,46.64,-2.083,0.99,0.0,0.206,0.108,1,42.1
344,2,36.02,22.86,1.215,1.0,0.0,-0.02,0.105,1,
344,3,59.77,69.44,-1.251,0.992,0.0,-0.177,0.118,1,
345,0,61.71,84.19,-0.867,1.0,0.0,-0.004,0.233,1,16.0
345,1,131.61,46.53,-2.031,0.998,0.0,0.098,0.112,8,42.1
345,2,36.01,22.97,1.212,1.0,0.0,-0.022,0.105,8,
345,3,59.79,69.31,-1.303,0.999,0.0,-0.072,0.129,3,
346,0,61.79,84.09,-0.867,1.0,0.0,-0.004,0.12,0,15.8
346,1,131.59,46.41,-1.996,1.0,0.0,0.014,0.115,1,42.0
346,2,35.99,23.07,1.208,1.0,0.0,-0.024,0.106,8,
346,3,59.82,69.19,-1.337,1.0,0.0,0.009,0.12,1,
347,0,61.94,83.92,-0.868,1.0,0.0,-0.003,0.234,1,15.6
347,1,131.57,46.3,-1.979,0.999,0.0,-0.045,0.116,8,41.9
347,2,35.98,23.17,1.204,1.0,0.0,-0.025,0.106,1,
347,3,59.85,69.07,-1.354,0.999,0.0,0.064,0.128,2,
348,0,62.02,83.83,-0.868,1.0,0.0,-0.003,0.12,0,15.5
348,1,131.55,46.19,-1.979,0.998,0.0,-0.08,0.117,1,41.8
348,2,35.97,23.28,1.2,1.0,0.0,-0.026,0.106,8,
348,3,59.87,68.95,-1.354,0.998,0.0,0.096,0.12,0,
349,0,62.18,83.65,-0.869,1.0,0.0,-0.002,0.24,0,15.2
349,1,131.53,46.07,-1.993,0.998,0.0,-0.089,0.117,1,41.8
349,2,35.95,23.39,1.196,1.0,0.0,-0.027,0.106,1,
349,3,59.92,68.72,-1.338,0.997,0.0,0.102,0.24,0,
350,0,62.41,83.37,-0.869,1.0,0.0,-0.002,0.36,0,14.9
350,1,131.51,45.96,-2.006,0.998,0.0,-0.079,0.117,8,41.7
350,2,35.94,23.49,1.191,1.0,0.0,-0.028,0.107,8,
350,3,60.01,68.37,-1.324,0.998,0.0,0.092,0.36,0,
351,0,62.54,83.22,-0.852,0.0,0.0,1.0,0.2,0,15.6
351,1,131.48,45.84,-2.017,0.999,0.0,-0.071,0.117,8,41.6
351,2,35.93,23.6,1.204,0.975,0.0,0.321,0.107,8,
351,3,60.12,67.9,-1.309,0.998,0.0,0.091,0.48,0,
352,0,62.56,83.19,-0.817,0.0,0.0,1.0,0.04,0,15.6
352,1,131.46,45.73,-2.027,0.999,0.0,-0.065,0.117,8,41.5
352,2,35.92,23.71,1.235,0.979,0.0,0.293,0.108,8,
352,3,60.28,67.32,-1.294,0.998,0.0,0.096,0.6,0,
353,0,62.56,83.19,-0.765,0.0,0.0,1.0,0.0,0,15.6
353,1,131.43,45.61,-2.037,0.999,0.0,-0.061,0.117,8,41.4
353,2,35.91,23.82,1.273,0.986,0.0,0.241,0.11,1,
353,3,60.48,66.63,-1.277,0.997,0.0,0.107,0.72,0,
354,0,62.56,83.19,-0.695,0.0,0.0,1.0,0.0,0,15.6
354,1,131.41,45.5,-2.046,0.999,0.0,-0.057,0.117,1,41.4
354,2,35.91,23.93,1.301,0.992,0.0,0.178,0.112,8,
354,3,60.72,65.82,-1.258,0.996,0.0,0.122,0.84,0,
355,0,62.56,83.19,-0.608,0.0,0.0,1.0,0.0,0,15.6
355,1,131.38,45.39,-2.054,0.999,0.0,-0.054,0.117,1,41.3
355,2,35.9,24.04,1.321,0.996,0.0,0.129,0.114,1,
355,3,61.01,64.91,-1.236,0.995,0.0,0.141,0.96,0,
356,0,62.61,83.15,-0.503,0.041,0.0,1.0,0.062,0,15.6
356,1,131.35,45.27,-2.062,0.999,0.0,-0.052,0.117,8,41.2
356,2,35.89,24.16,1.336,0.998,0.0,0.091,0.115,1,
356,3,61.37,63.89,-1.211,0.994,0.0,0.163,1.08,0,
357,0,62.77,83.07,-0.381,0.141,0.0,1.0,0.182,0,15.6
357,1,131.32,45.16,-2.07,0.999,0.0,-0.05,0.117,8,41.1
357,2,35.89,24.27,1.345,0.999,0.0,0.062,0.116,1,
357,3,61.79,62.77,-1.167,0.971,0.0,0.344,1.2,0,
358,0,63.05,82.95,-0.241,0.25,0.0,1.0,0.302,0,15.5
358,1,131.29,45.05,-2.078,0.999,0.0,-0.049,0.117,8,41.0
358,2,35.88,24.39,1.351,1.0,0.0,0.039,0.116,1,
358,3,62.31,61.55,-1.12,0.977,0.0,0.305,1.32,0,
359,0,63.46,82.85,-0.084,0.365,0.0,1.0,0.422,0,15.4
359,1,131.26,44.93,-2.085,0.999,0.0,-0.048,0.117,8,41.0
359,2,35.88,24.5,1.355,1.0,0.0,0.021,0.117,1,
359,3,62.94,60.26,-1.078,0.983,0.0,0.261,1.44,0,
360,0,63.72,82.83,0.055,0.0,0.0,0.0,0.262,0,
360,1,131.23,44.82,-2.093,0.999,0.0,-0.047,0.117,1,40.9
360,2,35.88,24.62,1.356,1.0,0.0,0.007,0.117,1,
360,3,63.61,59.01,-1.055,0.943,0.0,-0.483,1.415,0,
361,0,63.83,82.84,0.177,0.0,0.0,0.0,0.102,0,
361,1,131.19,44.71,-2.1,0.999,0.0,-0.046,0.117,8,40.8
361,2,35.88,24.74,1.355,1.0,0.0,-0.004,0.117,1,
361,3,64.3,57.79,-1.049,0.932,0.0,-0.528,1.399,0,
362,0,63.83,82.84,0.282,0.0,0.0,0.0,0.0,0,
362,1,131.16,44.6,-2.107,0.999,0.0,-0.046,0.117,8,40.7
362,2,35.88,24.86,1.353,1.0,0.0,-0.012,0.117,8,
362,3,64.99,56.59,-1.06,0.927,0.0,-0.55,1.39,0,
363,0,63.83,82.84,0.369,0.0,0.0,0.0,0.0,0,
363,1,131.12,44.49,-2.114,0.999,0.0,-0.045,0.117,1,40.6
363,2,35.88,24.97,1.35,1.0,0.0,-0.018,0.118,1,
363,3,65.67,55.38,-1.089,0.928,0.0,-0.547,1.391,0,
364,0,63.83,82.84,0.439,0.0,0.0,0.0,0.0,0,
364,1,131.09,44.38,-2.121,1.0,0.0,-0.045,0.117,1,40.5
364,2,35.88,25.09,1.347,1.0,0.0,-0.023,0.118,8,
364,3,66.32,54.13,-1.136,0.935,0.0,-0.519,1.402,0,
365,0,63.83,82.84,0.491,0.0,0.0,0.0,0.0,0,
365,1,131.05,44.26,-2.128,1.0,0.0,-0.045,0.117,1,40.4
365,2,35.89,25.21,1.342,1.0,0.0,-0.027,0.118,8,
365,3,66.92,52.84,-1.2,0.947,0.0,-0.467,1.421,0,
366,0,63.83,82.84,0.525,0.0,0.0,0.0,0.0,0,
366,1,131.01,44.15,-2.135,1.0,0.0,-0.044,0.117,8,40.4
366,2,35.89,25.33,1.338,1.0,0.0,-0.03,0.118,1,
366,3,67.44,51.5,-1.261,0.963,0.0,-0.388,1.445,0,
367,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
367,1,130.97,44.04,-2.142,1.0,0.0,-0.044,0.117,1,40.3
367,2,35.9,25.44,1.333,1.0,0.0,-0.032,0.118,1,
367,3,67.89,50.1,-1.31,0.976,0.0,-0.312,1.464,0,
368,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
368,1,130.93,43.93,-2.149,1.0,0.0,-0.044,0.117,1,40.2
368,2,35.9,25.56,1.328,1.0,0.0,-0.034,0.118,1,
368,3,68.27,48.68,-1.349,0.985,0.0,-0.251,1.477,0,
369,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
369,1,130.89,43.82,-2.156,1.0,0.0,-0.044,0.117,1,40.1
369,2,35.91,25.68,1.322,1.0,0.0,-0.035,0.118,1,
369,3,68.6,47.23,-1.381,0.99,0.0,-0.203,1.485,0,
370,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
370,1,130.84,43.71,-2.163,1.0,0.0,-0.044,0.118,8,40.0
370,2,35.92,25.8,1.316,1.0,0.0,-0.036,0.118,1,
370,3,68.88,45.76,-1.407,0.993,0.0,-0.164,1.49,0,
371,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
371,1,130.8,43.61,-2.17,1.0,0.0,-0.043,0.118,1,39.9
371,2,35.93,25.92,1.311,1.0,0.0,-0.036,0.118,8,
371,3,69.12,44.29,-1.428,0.996,0.0,-0.133,1.494,0,
372,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
372,1,130.75,43.5,-2.177,1.0,0.0,-0.043,0.118,8,39.8
372,2,35.94,26.03,1.305,1.0,0.0,-0.037,0.119,8,
372,3,69.33,42.81,-1.445,0.997,0.0,-0.108,1.496,0,
373,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
373,1,130.71,43.39,-2.183,1.0,0.0,-0.043,0.118,1,39.7
373,2,35.96,26.15,1.299,1.0,0.0,-0.037,0.119,8,
373,3,69.52,41.33,-1.458,0.998,0.0,-0.087,1.497,0,
374,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
374,1,130.66,43.28,-2.19,1.0,0.0,-0.043,0.118,1,39.6
374,2,35.97,26.27,1.293,1.0,0.0,-0.037,0.119,1,
374,3,69.69,39.84,-1.469,0.999,0.0,-0.071,1.498,0,
375,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
375,1,130.61,43.17,-2.197,1.0,0.0,-0.043,0.118,1,39.5
375,2,35.98,26.39,1.287,1.0,0.0,-0.037,0.119,2,
375,3,69.84,38.35,-1.479,0.999,0.0,-0.058,1.499,0,
376,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
376,1,130.56,43.07,-2.204,1.0,0.0,-0.043,0.118,1,39.4
376,2,36.0,26.51,1.282,1.0,0.0,-0.037,0.119,1,
376,3,69.98,36.85,-1.486,0.999,0.0,-0.047,1.499,0,
377,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
377,1,130.51,42.96,-2.21,1.0,0.0,-0.043,0.118,1,39.4
377,2,36.02,26.62,1.276,1.0,0.0,-0.037,0.119,1,
377,3,70.11,35.36,-1.492,1.0,0.0,-0.039,1.499,0,
378,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
378,1,130.46,42.85,-2.217,1.0,0.0,-0.042,0.118,1,39.3
378,2,36.04,26.74,1.27,1.0,0.0,-0.037,0.119,1,
378,3,70.23,33.86,-1.497,1.0,0.0,-0.032,1.5,0,
379,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
379,1,130.4,42.75,-2.223,1.0,0.0,-0.042,0.118,8,39.2
379,2,36.06,26.86,1.264,1.0,0.0,-0.037,0.119,1,
379,3,70.34,32.37,-1.501,1.0,0.0,-0.026,1.5,0,
380,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
380,1,130.35,42.64,-2.23,1.0,0.0,-0.042,0.118,8,39.1
380,2,36.08,26.97,1.259,1.0,0.0,-0.036,0.119,1,
380,3,70.44,30.87,-1.504,1.0,0.0,-0.022,1.5,0,
381,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
381,1,130.3,42.54,-2.237,1.0,0.0,-0.042,0.118,8,39.0
381,2,36.1,27.09,1.253,1.0,0.0,-0.036,0.119,1,
381,3,70.54,29.38,-1.507,1.0,0.0,-0.018,1.5,0,
382,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
382,1,130.24,42.43,-2.243,1.0,0.0,-0.042,0.118,8,38.9
382,2,36.12,27.21,1.247,1.0,0.0,-0.036,0.119,1,
382,3,70.63,27.88,-1.51,1.0,0.0,-0.015,1.5,0,
383,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
383,1,130.18,42.33,-2.25,1.0,0.0,-0.041,0.118,8,38.8
383,2,36.14,27.33,1.242,1.0,0.0,-0.035,0.119,8,
383,3,70.73,26.38,-1.512,1.0,0.0,-0.012,1.5,0,
384,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
384,1,130.13,42.23,-2.256,1.0,0.0,-0.041,0.118,8,38.7
384,2,36.17,27.44,1.236,1.0,0.0,-0.035,0.119,1,
384,3,70.82,24.88,-1.513,1.0,0.0,-0.01,1.5,0,
385,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
385,1,130.07,42.12,-2.263,1.0,0.0,-0.041,0.118,1,38.6
385,2,36.2,27.56,1.231,1.0,0.0,-0.035,0.119,2,
385,3,70.9,23.39,-1.515,1.0,0.0,-0.009,1.5,0,
386,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
386,1,130.01,42.02,-2.269,1.0,0.0,-0.041,0.118,8,38.5
386,2,36.22,27.67,1.225,1.0,0.0,-0.034,0.119,1,
386,3,70.99,21.89,-1.516,1.0,0.0,-0.007,1.5,0,
387,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
387,1,129.95,41.92,-2.275,1.0,0.0,-0.041,0.119,8,38.4
387,2,36.25,27.79,1.22,1.0,0.0,-0.034,0.119,1,
387,3,71.07,20.39,-1.517,1.0,0.0,-0.006,1.5,0,
388,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
388,1,129.89,41.82,-2.282,1.0,0.0,-0.04,0.119,8,38.3
388,2,36.28,27.91,1.215,1.0,0.0,-0.034,0.119,8,
388,3,71.15,18.89,-1.518,1.0,0.0,-0.005,1.5,0,
389,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
389,1,129.82,41.72,-2.288,1.0,0.0,-0.04,0.119,1,38.2
389,2,36.31,28.02,1.21,1.0,0.0,-0.033,0.119,8,
389,3,71.23,17.4,-1.518,1.0,0.0,-0.005,1.5,0,
390,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
390,1,129.76,41.62,-2.294,1.0,0.0,-0.04,0.119,1,38.1
390,2,36.34,28.14,1.204,1.0,0.0,-0.033,0.12,1,
390,3,71.31,15.9,-1.519,1.0,0.0,-0.004,1.5,0,
391,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
391,1,129.69,41.52,-2.3,1.0,0.0,-0.04,0.119,1,38.0
391,2,36.38,28.25,1.199,1.0,0.0,-0.032,0.12,1,
391,3,71.39,14.4,-1.519,1.0,0.0,-0.004,1.5,0,
392,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
392,1,129.63,41.42,-2.307,1.0,0.0,-0.039,0.119,1,37.9
392,2,36.41,28.37,1.194,1.0,0.0,-0.032,0.12,8,
392,3,71.46,12.9,-1.52,1.0,0.0,-0.003,1.5,0,
393,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
393,1,129.56,41.32,-2.313,1.0,0.0,-0.039,0.119,8,37.8
393,2,36.45,28.48,1.189,1.0,0.0,-0.031,0.12,8,
393,3,71.54,11.4,-1.52,1.0,0.0,-0.003,1.5,0,
394,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
394,1,129.49,41.22,-2.319,1.0,0.0,-0.039,0.119,8,37.7
394,2,36.48,28.6,1.184,1.0,0.0,-0.031,0.12,1,
394,3,71.61,9.98,-1.521,0.949,0.0,-0.003,1.424,0,
395,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
395,1,129.43,41.13,-2.325,1.0,0.0,-0.038,0.119,1,37.6
395,2,36.52,28.71,1.18,1.0,0.0,-0.03,0.12,1,
395,3,71.67,8.72,-1.521,0.807,0.0,-0.003,1.264,0,
396,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
396,1,129.36,41.03,-2.331,1.0,0.0,-0.038,0.119,1,37.5
396,2,36.56,28.82,1.175,1.0,0.0,-0.03,0.12,8,
396,3,71.73,7.62,-1.522,0.681,0.0,-0.002,1.104,0,
397,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
397,1,129.29,40.93,-2.337,1.0,0.0,-0.038,0.119,1,37.3
397,2,36.6,28.94,1.17,1.0,0.0,-0.029,0.12,1,
397,3,71.78,7.5,-1.522,0.57,0.0,-0.002,0.125,1,
398,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
398,1,129.21,40.84,-2.343,1.0,0.0,-0.037,0.119,8,37.2
398,2,36.64,29.05,1.166,1.0,0.0,-0.029,0.12,1,
398,3,71.78,7.5,-1.524,0.558,0.0,-0.012,0.006,1,
399,0,63.83,82.84,0.542,0.0,0.0,0.0,0.0,0,
399,1,129.14,40.74,-2.348,1.0,0.0,-0.037,0.119,1,37.1
399,2,36.68,29.16,1.161,1.0,0.0,-0.028,0.12,1,
399,3,71.79,7.5,-1.526,0.558,0.0,-0.011,0.006,1,
400,0,63.93,82.9,0.56,0.896,0.0,0.657,0.12,0,15.1
400,1,129.07,40.65,-2.354,1.0,0.0,-0.037,0.119,1,37.0
400,2,36.68,29.16,1.174,0.0,0.0,1.0,0.0,0,
400,3,71.79,7.5,-1.51,0.0,0.0,1.0,0.0,0,
401,0,64.13,83.03,0.595,0.902,0.0,0.637,0.24,0,14.9
401,1,128.99,40.56,-2.36,1.0,0.0,-0.036,0.119,1,36.9
401,2,36.68,29.16,1.205,0.0,0.0,1.0,0.0,0,
401,3,71.79,7.5,-1.477,0.0,0.0,1.0,0.0,0,
402,0,64.43,83.23,0.647,0.914,0.0,0.597,0.36,0,14.5
402,1,128.92,40.46,-2.366,1.0,0.0,-0.036,0.119,8,36.8
402,2,36.68,29.16,1.253,0.0,0.0,1.0,0.0,0,
402,3,71.79,7.5,-1.426,0.0,0.0,1.0,0.0,0,
403,0,64.81,83.52,0.717,0.93,0.0,0.536,0.48,0,14.1
403,1,128.84,40.37,-2.371,1.0,0.0,-0.036,0.119,1,36.7
403,2,36.68,29.16,1.318,0.0,0.0,1.0,0.0,0,
403,3,71.79,7.5,-1.358,0.0,0.0,1.0,0.0,0,
404,0,65.26,83.91,0.789,0.95,0.0,0.454,0.6,0,13.5
404,1,128.77,40.28,-2.377,1.0,0.0,-0.035,0.119,8,36.6
404,2,36.68,29.16,1.402,0.0,0.0,1.0,0.0,0,
404,3,71.79,7.5,-1.272,0.0,0.0,1.0,0.0,0,
405,0,65.77,84.42,0.847,0.966,0.0,0.372,0.72,0,12.8
405,1,128.69,40.19,-2.382,1.0,0.0,-0.035,0.119,8,36.5
405,2,36.68,29.16,1.502,0.0,0.0,1.0,0.0,0,
405,3,71.79,7.5,-1.169,0.0,0.0,1.0,0.0,0,
406,0,66.33,85.05,0.896,0.977,0.0,0.309,0.84,0,12.0
406,1,128.61,40.1,-2.388,1.0,0.0,-0.034,0.12,1,36.4
406,2,36.68,29.16,1.62,0.0,0.0,1.0,0.0,0,
