decision,sim_time_s,robot_id,policy_action,executed_action,action_source,pos_x,pos_y,heading_deg,balls_held,target_x,target_y,us_score,opp_score,margin,reward,top_component,travelled_in,low_progress,balls_on_field,wall_ms
46,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,39.1,36.4,180,4,23.6,36.4,0,0,0,-1.1600,scoring_volume=-0.480,0.0,1,40,985.8
47,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,39.1,36.4,180,4,23.6,36.4,0,0,0,-1.1600,scoring_volume=-0.480,0.0,1,40,980.6
48,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,39.1,36.4,180,4,23.6,36.4,0,0,0,-1.1600,scoring_volume=-0.480,0.0,1,40,988.9
49,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,39.1,36.4,180,4,23.6,36.4,0,0,0,-1.1600,scoring_volume=-0.480,0.0,1,40,987.5
50,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,39.1,36.4,180,4,23.6,36.4,0,0,0,-1.1600,scoring_volume=-0.480,0.0,1,40,991.3
51,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,39.1,36.4,180,4,23.6,36.4,0,0,0,-1.1600,scoring_volume=-0.480,0.0,1,40,990.8
52,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,39.1,36.4,180,4,23.6,36.4,0,0,0,-1.1600,scoring_volume=-0.480,0.0,1,40,996.8
53,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,39.1,36.4,180,4,23.6,36.4,0,0,0,-1.1600,scoring_volume=-0.480,0.0,1,40,995.7
54,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,39.1,36.4,180,4,23.6,36.4,0,0,0,-1.1600,scoring_volume=-0.480,0.0,1,40,1109.6
55,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,39.1,36.4,180,4,23.6,36.4,0,0,0,-1.1600,scoring_volume=-0.480,0.0,1,40,995.3
