decision,sim_time_s,robot_id,policy_action,executed_action,action_source,pos_x,pos_y,heading_deg,balls_held,target_x,target_y,us_score,opp_score,margin,reward,top_component,travelled_in,low_progress,balls_on_field,wall_ms
15,120.0,1,SCORE_LONG_GOAL,SCORE_CENTER_LOW,committed,48.8,107.6,2,0,72.0,103.0,15,36,-21,-13.5615,score_red=-9.000,17.3,0,22,1580.8
16,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,117.3,35.5,252,0,95.0,40.0,12,39,-27,-15.0750,score_red=-9.000,23.2,0,21,1587.0
17,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,108.3,110.1,353,2,128.2,107.7,12,39,-27,-16.2200,score_red=-9.000,59.5,0,21,1587.1
18,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,60.7,18.1,194,1,59.2,17.7,9,54,-45,-53.4143,score_red=-45.000,59.3,0,19,1585.3
19,120.0,1,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,117.4,108.1,29,2,120.4,107.6,9,54,-45,-54.0980,score_red=-45.000,9.3,0,19,1585.5
20,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,52.2,43.4,263,1,72.0,41.0,12,57,-45,-4.5181,score_red=-9.000,26.7,0,18,1586.5
21,120.0,1,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,120.6,108.0,80,1,120.4,107.6,12,57,-45,-4.3543,score_red=-9.000,3.2,0,18,1586.6
22,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,52.3,44.9,225,1,72.0,41.0,15,57,-42,4.5216,score_blue=+6.000,1.5,0,18,1584.6
23,120.0,1,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,65.7,109.2,184,0,,,15,57,-42,4.6257,score_blue=+6.000,54.9,0,18,1584.7
24,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,81.0,44.5,18,0,72.0,41.0,18,57,-39,12.4857,score_blue=+6.000,28.8,0,17,1051.0
25,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.4,107.7,9,0,95.0,108.0,18,57,-39,10.9839,score_blue=+6.000,27.8,0,17,1051.2
26,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.2,36.6,207,1,49.0,36.0,18,57,-39,3.0426,ctrl_us=+4.000,31.8,0,15,1117.7
27,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.7,108.3,188,0,49.0,108.0,18,57,-39,2.9857,ctrl_us=+4.000,42.7,0,15,1117.8
28,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,52.4,43.0,255,1,72.0,41.0,18,57,-39,2.8861,ctrl_us=+4.000,6.8,0,15,1582.9
29,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.2,108.0,360,0,95.0,108.0,18,57,-39,2.9781,ctrl_us=+4.000,42.5,0,15,1583.0
30,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,52.2,44.8,225,1,72.0,41.0,18,57,-39,2.8790,ctrl_us=+4.000,1.8,0,15,1581.8
31,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.6,107.8,173,0,49.0,108.0,18,57,-39,2.9782,ctrl_us=+4.000,42.6,0,15,1582.0
32,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,80.3,44.2,18,0,72.0,41.0,21,57,-36,10.5457,score_blue=+6.000,28.1,0,15,1116.1
33,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.8,108.2,352,0,95.0,108.0,21,57,-36,9.0450,score_blue=+6.000,43.2,0,15,1116.2
34,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.5,36.8,207,0,49.0,36.0,21,57,-36,3.0424,ctrl_us=+4.000,30.7,0,15,1151.0
35,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.5,107.9,177,0,49.0,108.0,21,57,-36,3.0457,ctrl_us=+4.000,43.3,0,15,1151.2
36,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,78.9,36.4,14,0,80.5,36.8,21,57,-36,3.0457,ctrl_us=+4.000,28.3,0,15,1116.1
37,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.3,108.3,351,0,95.0,108.0,21,57,-36,3.0435,ctrl_us=+4.000,42.8,0,15,1116.2
38,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,102.9,48.3,28,6,104.2,49.0,21,57,-36,2.1257,ctrl_us=+4.000,26.9,0,9,1097.8
39,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,51.0,107.9,176,0,49.0,108.0,21,57,-36,3.0407,ctrl_us=+4.000,42.3,0,9,1097.9
40,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,115.1,37.7,270,1,120.4,36.4,33,60,-27,19.6441,score_blue=+24.000,16.1,0,9,1581.6
41,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.1,108.3,351,0,95.0,108.0,33,60,-27,19.7840,score_blue=+24.000,42.2,0,9,1581.8
42,120.0,0,SCORE_CENTER_MID,SCORE_LONG_GOAL,committed,59.8,35.5,178,0,120.4,36.4,30,63,-33,-14.7743,score_red=-9.000,55.3,0,10,1586.6
43,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.5,107.9,177,0,49.0,108.0,30,63,-33,-14.7743,score_red=-9.000,42.6,0,10,1586.8
44,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,88.0,36.0,346,0,89.8,35.5,30,63,-33,1.2217,ctrl_us=+2.000,28.2,0,10,1586.5
45,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,100.0,112.1,17,0,72.0,103.0,30,63,-33,1.1434,ctrl_us=+2.000,49.7,0,10,1586.6
46,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,108.3,55.9,52,1,109.3,57.2,30,63,-33,1.3057,ctrl_us=+2.000,28.4,0,8,949.7
47,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,129.7,121.2,17,1,131.0,121.6,30,63,-33,1.3057,ctrl_us=+2.000,31.0,0,8,949.9
48,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,76.2,80.0,103,1,72.0,103.0,30,63,-33,1.2057,ctrl_us=+2.000,40.1,0,8,1572.1
49,120.0,1,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,79.1,106.4,198,1,72.0,103.0,30,63,-33,1.2012,ctrl_us=+2.000,52.7,0,8,1572.2
50,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,72.0,55.7,91,2,72.0,103.0,33,63,-30,6.4457,score_blue=+6.000,24.6,0,7,1584.8
51,120.0,1,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,94.4,103.8,88,0,72.0,103.0,33,63,-30,8.7178,score_blue=+6.000,15.5,0,7,1585.1
52,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,72.0,64.0,90,2,72.0,103.0,33,63,-30,1.1457,ctrl_us=+2.000,8.3,0,6,1425.2
53,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.6,108.4,193,0,49.0,108.0,33,63,-30,1.2857,ctrl_us=+2.000,44.0,0,6,1425.4
54,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,72.0,64.0,90,2,72.0,103.0,30,63,-33,-5.1143,score_blue=-6.000,0.0,1,7,1424.5
55,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,59.1,103.0,1,0,72.0,103.0,30,63,-33,-4.7893,score_blue=-6.000,10.1,0,7,1424.7
56,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,72.0,64.0,90,2,72.0,103.0,30,63,-33,0.8857,ctrl_us=+2.000,0.0,1,6,1426.1
57,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.2,108.1,357,0,95.0,108.0,30,63,-33,1.2257,ctrl_us=+2.000,34.5,0,6,1426.2
58,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,72.0,64.0,90,2,72.0,103.0,30,63,-33,0.8857,ctrl_us=+2.000,0.0,1,6,1431.8
59,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.4,107.9,178,0,49.0,108.0,30,63,-33,1.2242,ctrl_us=+2.000,42.8,0,6,1432.0
60,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,72.0,64.0,90,2,72.0,103.0,30,63,-33,0.8857,ctrl_us=+2.000,0.0,1,6,1424.1
61,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.2,108.3,351,0,95.0,108.0,30,63,-33,1.2235,ctrl_us=+2.000,42.8,0,6,1424.3
62,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,72.0,64.0,90,2,72.0,103.0,30,63,-33,0.8857,ctrl_us=+2.000,0.0,1,6,1433.3
63,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,51.0,107.9,176,0,49.0,108.0,30,63,-33,1.2207,ctrl_us=+2.000,42.3,0,6,1433.4
64,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,72.0,64.0,90,2,72.0,103.0,30,63,-33,0.8857,ctrl_us=+2.000,0.0,1,6,1429.4
65,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.1,108.3,351,0,95.0,108.0,30,63,-33,1.2240,ctrl_us=+2.000,42.2,0,6,1429.6
66,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,72.0,64.0,90,2,72.0,103.0,30,63,-33,0.8857,ctrl_us=+2.000,0.0,1,6,1435.2
67,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.6,107.8,173,0,49.0,108.0,30,63,-33,1.2207,ctrl_us=+2.000,42.5,0,6,1435.3
68,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,72.0,64.0,90,2,72.0,103.0,30,63,-33,0.8857,ctrl_us=+2.000,0.0,1,6,1429.8
69,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.1,108.3,352,0,95.0,108.0,30,63,-33,1.2251,ctrl_us=+2.000,42.4,0,6,1429.9
70,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,72.0,64.0,90,2,72.0,103.0,30,63,-33,0.8857,ctrl_us=+2.000,0.0,1,6,1435.8
71,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.5,107.9,177,0,49.0,108.0,30,63,-33,1.2257,ctrl_us=+2.000,42.6,0,6,1435.9
72,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,72.0,64.0,90,2,72.0,103.0,30,63,-33,0.8857,ctrl_us=+2.000,0.0,1,6,1431.8
73,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,70.2,104.2,352,0,72.0,103.0,30,63,-33,1.2014,ctrl_us=+2.000,20.1,0,6,1431.9
74,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,72.0,64.0,90,2,72.0,103.0,30,63,-33,0.8857,ctrl_us=+2.000,0.0,1,6,1428.6
75,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.5,107.7,12,0,95.0,108.0,30,63,-33,1.2257,ctrl_us=+2.000,23.5,0,6,1428.7
76,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,72.0,64.0,90,2,72.0,103.0,30,63,-33,0.8857,ctrl_us=+2.000,0.0,1,6,1430.8
77,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.6,108.2,188,0,49.0,108.0,30,63,-33,1.2257,ctrl_us=+2.000,42.9,0,6,1430.9
78,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,72.0,80.0,90,7,72.0,103.0,30,63,-33,0.6857,ctrl_us=+2.000,16.0,0,0,1425.8
79,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,70.2,104.2,352,1,72.0,103.0,30,63,-33,1.0850,ctrl_us=+2.000,20.0,0,0,1426.0
80,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,72.0,80.0,90,7,72.0,103.0,30,66,-36,-11.0286,score_red=-9.000,0.0,1,0,1584.7
81,120.0,1,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,94.7,103.8,82,0,72.0,103.0,30,66,-36,-8.8105,score_red=-9.000,24.5,0,0,1584.8
