decision,sim_time_s,robot_id,policy_action,executed_action,action_source,pos_x,pos_y,heading_deg,balls_held,target_x,target_y,us_score,opp_score,margin,reward,top_component,travelled_in,low_progress,balls_on_field,wall_ms
15,120.0,1,SCORE_CENTER_LOW,SCORE_CENTER_LOW,policy,99.2,52.2,315,1,72.0,41.0,9,39,-30,6.7403,score_blue=+12.000,6.5,0,18,1568.6
16,120.0,0,SCORE_CENTER_LOW,SCORE_CENTER_LOW,policy,51.6,99.2,135,1,72.0,103.0,9,63,-54,-74.4955,score_red=-72.000,3.4,0,17,1569.9
17,120.0,1,SCORE_CENTER_LOW,SCORE_CENTER_LOW,policy,76.8,45.6,5,2,72.0,41.0,9,63,-54,-73.4512,score_red=-72.000,23.3,0,17,1570.2
18,120.0,0,SCORE_CENTER_LOW,SCORE_CENTER_LOW,policy,71.3,120.2,32,0,72.0,103.0,12,63,-51,6.6943,score_blue=+6.000,28.8,0,18,1564.5
19,120.0,1,SCORE_CENTER_LOW,SCORE_CENTER_LOW,policy,91.6,44.6,315,1,72.0,41.0,12,63,-51,6.4552,score_blue=+6.000,14.8,0,18,1564.8
20,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,77.8,111.6,342,0,72.0,103.0,12,63,-51,-3.4315,ctrl_opp=-3.000,10.7,0,18,1553.0
21,120.0,1,SCORE_LONG_GOAL,SCORE_CENTER_LOW,committed,76.5,39.0,156,1,72.0,41.0,12,63,-51,-1.7360,ctrl_opp=-3.000,16.1,0,18,1553.2
22,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,80.4,115.8,236,0,72.0,103.0,12,63,-51,-2.6057,ctrl_opp=-3.000,4.9,1,18,1572.6
23,120.0,1,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,114.9,38.5,246,1,95.0,40.0,12,63,-51,-2.4543,ctrl_opp=-3.000,38.4,0,18,1572.8
24,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,73.0,108.9,261,0,72.0,103.0,18,63,-45,11.2143,score_blue=+12.000,10.2,0,16,1565.1
25,120.0,1,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,120.3,36.1,270,1,120.4,36.4,18,63,-45,10.7943,score_blue=+12.000,6.0,0,16,1565.3
26,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,102.1,100.5,306,0,72.0,103.0,21,63,-42,8.3886,score_blue=+6.000,30.3,0,16,1549.7
27,120.0,1,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,105.2,35.8,159,0,,,21,63,-42,8.4886,score_blue=+6.000,15.1,0,16,1549.9
28,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,78.8,37.3,358,0,72.0,41.0,21,63,-42,1.2875,ctrl_us=+2.000,67.4,0,16,1551.0
29,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,95.2,40.8,13,0,72.0,41.0,21,63,-42,1.2659,ctrl_us=+2.000,11.2,0,16,1551.4
30,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.2053,ctrl_us=+2.000,17.8,0,16,1559.8
31,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,1.4,1,16,1560.0
32,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1540.9
33,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1541.1
34,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1551.9
35,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1552.1
36,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1555.6
37,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1555.8
38,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1539.7
39,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1540.3
40,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1565.3
41,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1565.5
42,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1550.3
43,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1550.7
44,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1554.6
45,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1554.8
46,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1543.0
47,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1543.3
48,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1547.3
49,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1547.6
50,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1555.8
51,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1556.0
52,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1553.6
53,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1553.8
54,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1553.3
55,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1553.6
56,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1549.8
57,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1550.0
58,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1559.4
59,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1559.5
60,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1550.7
61,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1550.9
62,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1554.3
63,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1554.6
64,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1546.8
65,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1547.0
66,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1558.0
67,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1558.1
68,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1542.1
69,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1542.3
70,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1559.3
71,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1559.7
72,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1550.1
73,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1550.3
74,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1567.1
75,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1567.3
76,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1555.4
77,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1555.7
78,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1548.3
79,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1548.5
80,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1545.7
81,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1545.9
82,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1553.4
83,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1553.6
84,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1559.5
85,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1559.6
86,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1557.0
87,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1557.2
88,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1559.2
89,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1559.7
90,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1542.1
91,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1542.3
92,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1558.6
93,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1558.8
94,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1626.4
95,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1626.6
96,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1566.8
97,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1567.0
98,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1560.2
99,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1560.5
100,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1554.2
101,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1554.4
102,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1557.0
103,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1557.1
104,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1555.9
105,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1556.2
106,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1543.2
107,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1543.5
108,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1547.0
109,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1547.3
110,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1562.5
111,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1562.7
112,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1551.5
113,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1551.7
114,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1591.2
115,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1591.4
116,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1549.3
117,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1549.4
118,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1627.3
119,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1627.5
120,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1590.0
121,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1590.1
122,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1588.9
123,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1589.1
124,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1580.3
125,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1580.4
126,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1593.9
127,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1594.3
128,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1554.4
129,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1554.5
130,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1643.1
131,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1643.6
132,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1584.1
133,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1584.3
134,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1559.9
135,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1560.1
136,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1548.5
137,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1548.7
138,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1631.1
139,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1631.2
140,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1628.2
141,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1628.4
142,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1658.6
143,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1658.9
144,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1624.1
145,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1624.3
146,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,41.7,56,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1591.2
147,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.0,42.0,76,0,72.0,41.0,21,63,-42,1.0886,ctrl_us=+2.000,0.0,1,16,1591.6
