decision,sim_time_s,robot_id,policy_action,executed_action,action_source,pos_x,pos_y,heading_deg,balls_held,target_x,target_y,us_score,opp_score,margin,reward,top_component,travelled_in,low_progress,balls_on_field,wall_ms
25,120.0,1,SCORE_LOW_RIGHT,SCORE_LOW_RIGHT,policy,109.0,64.0,90,0,72.0,41.0,6,45,-39,7.6543,score_blue=+6.000,26.2,0,22,1572.3
26,120.0,0,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,48.5,64.0,89,0,107.1,63.9,6,45,-39,-0.1857,goal_diversity=+0.300,10.8,0,23,1582.2
27,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,109.0,64.0,90,0,107.1,63.9,6,45,-39,0.0143,goal_diversity=+0.300,0.0,1,23,1582.3
28,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,72.0,6,69,-63,-71.1307,score_red=-72.000,13.6,0,22,1580.5
29,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,81.2,36.0,187,0,95.0,40.0,6,69,-63,-71.1844,score_red=-72.000,39.4,0,22,1580.6
30,120.0,0,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,55.7,72.0,351,0,107.1,63.9,6,69,-63,0.4743,goal_diversity=+0.600,22.2,0,22,1583.0
31,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,110.9,39.1,97,0,95.0,40.0,6,69,-63,0.6742,goal_diversity=+0.600,29.8,0,22,1583.2
32,120.0,0,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,55.7,72.0,351,0,107.1,63.9,0,66,-66,-0.0257,score_blue=-12.000,0.0,1,28,1579.4
33,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,116.8,72.0,106,0,107.1,63.9,0,66,-66,0.5643,score_blue=-12.000,33.4,0,28,1579.6
34,120.0,0,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,47.7,64.0,89,0,107.1,80.1,0,63,-63,8.8143,score_red=+9.000,11.3,0,30,1583.3
35,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,110.2,64.0,115,0,107.1,118.4,0,63,-63,8.9143,score_red=+9.000,10.4,0,30,1583.4
36,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,72.0,0,63,-63,0.2143,goal_diversity=+0.300,12.8,0,30,1566.1
37,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,109.9,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.4,0,30,1566.2
38,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,940.3
39,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,109.9,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.0,0,30,940.5
40,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,944.6
41,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,110.1,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.2,0,30,944.8
42,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,939.1
43,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,109.9,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.2,0,30,939.2
44,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,946.1
45,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,109.9,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.0,0,30,946.2
46,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,943.4
47,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,110.1,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.2,0,30,943.5
48,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,945.8
49,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,109.9,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.2,0,30,946.0
50,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,949.4
51,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,109.9,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.0,0,30,949.6
52,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,944.8
53,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,110.1,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.2,0,30,944.9
54,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,945.2
55,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,109.9,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.2,0,30,945.4
56,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,949.0
57,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,109.9,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.0,0,30,949.1
58,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,945.6
59,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,110.1,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.2,0,30,945.7
60,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,944.1
61,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,109.9,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.2,0,30,944.2
62,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,941.2
63,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,109.9,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.0,0,30,941.3
64,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,941.4
65,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,110.1,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.2,0,30,941.5
66,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,944.7
67,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,109.9,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.2,0,30,944.9
68,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,952.5
69,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,109.9,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.0,0,30,952.7
70,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,952.9
71,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,110.1,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.2,0,30,953.1
72,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,947.2
73,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,109.9,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.2,0,30,947.3
74,120.0,0,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,35.0,64.0,90,0,35.0,94.0,0,63,-63,0.0143,goal_diversity=+0.300,0.0,1,30,948.5
75,120.0,1,COLLECT_BLOCKS,COLLECT_BLOCKS,policy,109.9,64.0,115,0,,,0,63,-63,-0.0857,goal_diversity=+0.300,0.0,0,30,948.6
