decision,sim_time_s,robot_id,policy_action,executed_action,action_source,pos_x,pos_y,heading_deg,balls_held,target_x,target_y,us_score,opp_score,margin,reward,top_component,travelled_in,low_progress,balls_on_field,wall_ms
22,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,83.8,39.5,3,0,49.0,40.0,27,51,-24,2.5144,ctrl_us=+2.000,48.7,0,14,1568.1
23,120.0,1,SCORE_CENTER_LOW,SCORE_CENTER_LOW,policy,52.6,99.0,134,1,72.0,103.0,27,51,-24,2.4621,ctrl_us=+2.000,13.0,0,14,1568.2
24,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,36.7,67.0,109,0,49.0,40.0,30,51,-21,8.6385,score_blue=+6.000,54.6,0,14,1557.8
25,120.0,1,SCORE_CENTER_LOW,SCORE_CENTER_LOW,policy,42.7,50.9,293,0,72.0,103.0,30,51,-21,10.1800,score_blue=+6.000,49.1,0,14,1557.9
26,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,70.8,103.2,351,0,35.0,72.0,30,51,-21,2.6800,ctrl_us=+2.000,49.8,0,14,1385.1
27,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.6,36.1,357,0,49.0,40.0,30,51,-21,2.6800,ctrl_us=+2.000,52.9,0,14,1385.2
28,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.7,107.7,15,0,95.0,108.0,30,51,-21,2.6800,ctrl_us=+2.000,23.4,0,14,1600.0
29,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,40.0,58.1,110,0,49.0,40.0,30,51,-21,2.6380,ctrl_us=+2.000,57.9,0,14,1600.1
30,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.5,108.2,188,0,49.0,108.0,30,51,-21,2.6800,ctrl_us=+2.000,43.2,0,14,1594.7
31,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,84.7,39.6,3,0,49.0,40.0,30,51,-21,2.5703,ctrl_us=+2.000,48.4,0,14,1594.8
32,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,104.6,84.4,290,0,95.0,104.0,30,51,-21,2.6466,ctrl_us=+2.000,59.1,0,14,1596.3
33,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,36.7,66.9,109,0,49.0,40.0,30,51,-21,2.6237,ctrl_us=+2.000,55.2,0,14,1596.4
34,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,60.1,104.5,183,1,95.0,104.0,30,51,-21,1.9544,ctrl_us=+2.000,48.7,0,13,1584.7
35,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,70.7,103.2,351,0,35.0,72.0,30,51,-21,2.6800,ctrl_us=+2.000,49.8,0,13,1584.8
36,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,29.2,105.6,90,1,49.0,104.0,30,51,-21,2.5147,ctrl_us=+2.000,31.0,0,13,1602.2
37,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.7,107.7,15,0,95.0,108.0,30,51,-21,2.6800,ctrl_us=+2.000,23.4,0,13,1602.3
38,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,98.7,98.2,297,0,23.6,107.6,30,54,-24,-6.3343,score_red=-9.000,69.9,0,13,1635.7
39,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.5,108.2,188,0,49.0,108.0,30,54,-24,-6.3343,score_red=-9.000,43.2,0,13,1635.8
40,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,95.7,37.7,247,0,109.0,72.0,30,54,-24,2.6657,ctrl_us=+2.000,60.5,0,13,1643.1
41,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,104.5,84.4,290,0,95.0,104.0,30,54,-24,2.6324,ctrl_us=+2.000,59.1,0,13,1643.2
42,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,36.9,66.8,110,0,49.0,40.0,30,54,-24,2.6657,ctrl_us=+2.000,65.6,0,13,1621.7
43,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,60.1,104.5,183,0,95.0,104.0,30,54,-24,2.5601,ctrl_us=+2.000,48.7,0,13,1621.9
44,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,77.5,39.2,3,0,49.0,40.0,30,54,-24,2.5664,ctrl_us=+2.000,49.0,0,13,1592.7
45,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,107.3,77.0,289,0,95.0,104.0,30,54,-24,2.6242,ctrl_us=+2.000,54.6,0,13,1592.9
46,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,35.5,70.7,109,0,49.0,40.0,30,54,-24,2.6178,ctrl_us=+2.000,52.5,0,13,1593.6
47,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,57.1,36.5,183,0,109.0,72.0,30,54,-24,2.6657,ctrl_us=+2.000,64.6,0,13,1593.8
48,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,70.7,103.2,351,0,49.0,104.0,30,54,-24,2.6657,ctrl_us=+2.000,48.0,0,13,1200.5
49,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.6,35.8,10,0,95.0,36.0,30,54,-24,2.6633,ctrl_us=+2.000,36.5,0,13,1200.6
50,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.7,107.7,15,0,95.0,108.0,30,54,-24,2.6657,ctrl_us=+2.000,23.4,0,13,1096.8
51,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,51.0,36.3,188,0,49.0,36.0,30,54,-24,2.6607,ctrl_us=+2.000,42.6,0,13,1096.9
52,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.5,108.2,188,0,49.0,108.0,30,54,-24,2.6657,ctrl_us=+2.000,43.2,0,13,1601.1
53,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,104.4,59.6,70,0,95.0,40.0,30,54,-24,2.6443,ctrl_us=+2.000,58.3,0,13,1601.2
54,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,104.5,84.4,290,0,95.0,104.0,30,54,-24,2.6324,ctrl_us=+2.000,59.1,0,13,1589.8
55,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,61.0,39.5,177,0,95.0,40.0,30,54,-24,2.5548,ctrl_us=+2.000,47.9,0,13,1589.9
56,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,60.1,104.5,183,0,95.0,104.0,30,54,-24,2.5601,ctrl_us=+2.000,48.7,0,13,1591.4
57,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,107.5,67.7,71,0,95.0,40.0,30,54,-24,2.6241,ctrl_us=+2.000,54.5,0,13,1591.5
58,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,107.3,77.0,289,0,95.0,104.0,30,54,-24,2.6242,ctrl_us=+2.000,54.6,0,13,1605.2
59,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,56.3,107.6,177,0,109.0,72.0,30,54,-24,2.6657,ctrl_us=+2.000,64.9,0,13,1605.3
60,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,57.1,36.5,183,0,109.0,72.0,30,54,-24,2.6657,ctrl_us=+2.000,64.6,0,12,1598.5
61,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.6,108.2,350,1,95.0,108.0,30,54,-24,2.0434,ctrl_us=+2.000,37.3,0,12,1598.7
62,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.6,35.8,10,0,95.0,36.0,30,54,-24,2.6633,ctrl_us=+2.000,36.5,0,12,1598.7
63,120.0,1,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,97.1,93.1,300,1,95.0,104.0,30,54,-24,2.3251,ctrl_us=+2.000,15.5,0,12,1598.8
64,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,51.0,36.3,188,0,49.0,36.0,30,57,-27,-6.3393,score_red=-9.000,42.6,0,11,1604.9
65,120.0,1,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,110.7,108.3,180,1,120.4,107.6,30,57,-27,-7.0082,score_red=-9.000,20.4,0,11,1605.1
66,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,104.4,59.6,70,0,95.0,40.0,30,60,-30,-6.3557,score_red=-9.000,58.3,0,11,1604.1
67,120.0,1,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,98.5,91.7,297,0,120.4,107.6,30,60,-30,-6.3903,score_red=-9.000,20.6,0,11,1604.3
68,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,61.0,39.5,177,0,95.0,40.0,30,60,-30,2.5548,ctrl_us=+2.000,47.9,0,11,1596.8
69,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,108.2,74.2,291,0,95.0,104.0,30,60,-30,2.5049,ctrl_us=+2.000,20.1,0,11,1596.9
70,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,107.5,67.7,71,0,95.0,40.0,30,60,-30,2.6241,ctrl_us=+2.000,54.5,0,11,1591.1
71,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,69.7,104.9,183,0,95.0,104.0,30,60,-30,2.5655,ctrl_us=+2.000,49.3,0,11,1591.2
72,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,56.3,107.6,177,0,109.0,72.0,30,60,-30,2.6657,ctrl_us=+2.000,64.9,0,11,1587.5
73,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,108.5,73.3,289,0,95.0,104.0,30,60,-30,2.6123,ctrl_us=+2.000,50.0,0,11,1587.6
74,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.6,108.2,350,0,95.0,108.0,30,60,-30,2.6634,ctrl_us=+2.000,37.3,0,11,1596.7
75,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,69.8,104.9,183,0,95.0,104.0,30,60,-30,2.5710,ctrl_us=+2.000,50.0,0,11,1596.8
76,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.2,107.8,172,0,49.0,108.0,30,60,-30,2.6607,ctrl_us=+2.000,43.4,0,11,1115.9
77,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.7,108.3,349,0,95.0,108.0,30,60,-30,2.6611,ctrl_us=+2.000,24.2,0,11,1116.1
78,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,104.1,84.7,291,1,95.0,104.0,30,60,-30,2.0196,ctrl_us=+2.000,58.6,0,10,1582.9
79,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.2,107.8,172,0,49.0,108.0,30,60,-30,2.6607,ctrl_us=+2.000,43.5,0,10,1583.1
80,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,115.6,104.9,90,0,120.4,107.6,30,63,-33,-6.3868,score_red=-9.000,23.2,0,10,1571.1
81,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,70.2,103.0,1,0,72.0,103.0,30,63,-33,-6.3626,score_red=-9.000,20.6,0,10,1571.2
82,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,115.6,104.9,90,0,,,30,63,-33,2.6657,ctrl_us=+2.000,0.0,0,10,1164.5
83,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,108.3,73.9,289,0,95.0,104.0,30,63,-33,2.6657,ctrl_us=+2.000,47.9,0,10,1164.7
84,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,115.6,104.9,90,0,,,30,63,-33,2.6657,ctrl_us=+2.000,0.0,0,10,1580.3
85,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,69.7,104.9,183,0,95.0,104.0,30,63,-33,2.5661,ctrl_us=+2.000,49.5,0,10,1580.4
86,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,115.6,104.9,90,0,,,30,63,-33,2.6657,ctrl_us=+2.000,0.0,0,10,1469.2
87,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,108.5,73.3,289,0,95.0,104.0,30,63,-33,2.6123,ctrl_us=+2.000,50.0,0,10,1469.4
88,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,115.6,104.9,90,0,,,30,63,-33,2.6657,ctrl_us=+2.000,0.0,0,10,1597.5
89,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,53.1,36.2,183,0,95.0,40.0,30,63,-33,2.6657,ctrl_us=+2.000,66.7,0,10,1597.8
90,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,115.6,104.9,90,0,,,30,63,-33,2.6657,ctrl_us=+2.000,0.0,0,10,1064.4
91,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.6,35.8,9,0,95.0,36.0,30,63,-33,2.6636,ctrl_us=+2.000,40.5,0,10,1064.5
92,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,115.6,104.9,90,0,,,30,63,-33,2.6657,ctrl_us=+2.000,0.0,0,10,1102.8
93,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.2,36.2,188,0,49.0,36.0,30,63,-33,2.6607,ctrl_us=+2.000,43.4,0,10,1102.9
94,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,115.6,104.9,90,0,,,30,63,-33,2.6657,ctrl_us=+2.000,0.0,0,10,1597.4
95,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,104.1,59.3,69,0,95.0,40.0,30,63,-33,2.6395,ctrl_us=+2.000,58.6,0,10,1597.5
96,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,115.6,104.9,90,0,,,30,63,-33,2.6657,ctrl_us=+2.000,0.0,0,10,1581.5
97,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,61.0,39.5,177,0,95.0,40.0,30,63,-33,2.5495,ctrl_us=+2.000,47.5,0,10,1581.6
98,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,115.6,104.9,90,0,,,30,63,-33,2.6657,ctrl_us=+2.000,0.0,0,10,1595.7
99,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,107.5,67.7,71,0,95.0,40.0,30,63,-33,2.6241,ctrl_us=+2.000,54.5,0,10,1595.8
100,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,115.6,104.9,90,0,,,30,63,-33,2.6657,ctrl_us=+2.000,0.0,0,10,1590.7
101,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,56.3,107.6,177,0,109.0,72.0,30,63,-33,2.6657,ctrl_us=+2.000,64.9,0,10,1590.9
102,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,115.6,104.9,90,0,,,30,63,-33,2.6657,ctrl_us=+2.000,0.0,0,10,997.3
103,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,93.6,108.2,350,0,95.0,108.0,30,63,-33,2.6634,ctrl_us=+2.000,37.3,0,10,997.4
104,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,115.6,104.9,90,0,,,30,63,-33,2.6657,ctrl_us=+2.000,0.0,0,10,1113.2
105,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,50.2,107.8,172,0,49.0,108.0,30,63,-33,2.6607,ctrl_us=+2.000,43.4,0,10,1113.3
106,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,115.6,104.9,90,0,,,30,63,-33,2.6657,ctrl_us=+2.000,0.0,0,10,1582.1
107,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,104.1,84.7,291,0,95.0,104.0,30,63,-33,2.6396,ctrl_us=+2.000,58.6,0,10,1582.3
108,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,115.6,104.9,90,0,,,30,63,-33,2.6657,ctrl_us=+2.000,0.0,0,10,1590.7
109,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,61.0,104.5,183,0,95.0,104.0,30,63,-33,2.5495,ctrl_us=+2.000,47.4,0,10,1590.9
110,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,115.6,104.9,90,0,,,30,63,-33,2.6657,ctrl_us=+2.000,0.0,0,10,1592.1
111,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,107.5,76.3,289,0,95.0,104.0,30,63,-33,2.6241,ctrl_us=+2.000,54.5,0,10,1592.2
