decision,sim_time_s,robot_id,policy_action,executed_action,action_source,pos_x,pos_y,heading_deg,balls_held,target_x,target_y,us_score,opp_score,margin,reward,top_component,travelled_in,low_progress,balls_on_field,wall_ms
31,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,109.0,64.0,90,0,109.0,72.0,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1581.6
32,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,2,95.0,40.0,6,93,-87,0.4628,goal_diversity=+0.600,16.7,0,12,1588.2
33,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,98.8,64.0,94,0,96.0,111.8,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1588.4
34,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,2,95.0,40.0,6,93,-87,0.4079,goal_diversity=+0.600,16.7,0,12,1572.1
35,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,109.0,64.0,90,0,109.0,72.0,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1572.3
36,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,2,95.0,40.0,6,93,-87,0.4628,goal_diversity=+0.600,16.7,0,12,1585.0
37,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,98.8,64.0,94,0,96.0,111.8,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1585.1
38,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,2,95.0,40.0,6,93,-87,0.4079,goal_diversity=+0.600,16.7,0,12,1591.4
39,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,109.0,64.0,90,0,109.0,72.0,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1591.5
40,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,2,95.0,40.0,6,93,-87,0.4628,goal_diversity=+0.600,16.7,0,12,1572.6
41,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,98.8,64.0,94,0,96.0,111.8,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1572.7
42,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,2,95.0,40.0,6,93,-87,0.4079,goal_diversity=+0.600,16.7,0,12,1589.4
43,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,109.0,64.0,90,0,109.0,72.0,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1589.5
44,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,2,95.0,40.0,6,93,-87,0.4628,goal_diversity=+0.600,16.7,0,12,1580.9
45,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,98.8,64.0,94,0,96.0,111.8,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1581.0
46,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,2,95.0,40.0,6,93,-87,0.4079,goal_diversity=+0.600,16.7,0,12,1581.3
47,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,109.0,64.0,90,0,109.0,72.0,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1581.4
48,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,2,95.0,40.0,6,93,-87,0.4628,goal_diversity=+0.600,16.7,0,12,1582.5
49,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,98.8,64.0,94,0,96.0,111.8,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1582.7
50,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,2,95.0,40.0,6,93,-87,0.4079,goal_diversity=+0.600,16.7,0,12,1570.1
51,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,109.0,64.0,90,0,109.0,72.0,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1570.2
52,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,2,95.0,40.0,6,93,-87,0.4628,goal_diversity=+0.600,16.7,0,12,1581.3
53,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,98.8,64.0,94,0,96.0,111.8,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1581.5
54,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,2,95.0,40.0,6,93,-87,0.4079,goal_diversity=+0.600,16.7,0,12,1558.5
55,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,109.0,64.0,90,0,109.0,72.0,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1558.7
56,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,2,95.0,40.0,6,93,-87,0.4628,goal_diversity=+0.600,16.7,0,12,1573.4
57,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,98.8,64.0,94,0,96.0,111.8,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1573.5
58,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,2,95.0,40.0,6,93,-87,0.4079,goal_diversity=+0.600,16.7,0,12,1575.7
59,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,109.0,64.0,90,0,109.0,72.0,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1575.9
60,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,2,95.0,40.0,6,93,-87,0.4628,goal_diversity=+0.600,16.7,0,12,1586.3
61,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,98.8,64.0,94,0,96.0,111.8,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1586.4
62,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,2,95.0,40.0,6,93,-87,0.4079,goal_diversity=+0.600,16.7,0,12,1564.3
63,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,109.0,64.0,90,0,109.0,72.0,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1564.4
64,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,2,95.0,40.0,6,93,-87,0.4628,goal_diversity=+0.600,16.7,0,12,1579.3
65,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,98.8,64.0,94,0,96.0,111.8,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1579.5
66,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,2,95.0,40.0,6,93,-87,0.4079,goal_diversity=+0.600,16.7,0,12,1574.5
67,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,109.0,64.0,90,0,109.0,72.0,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1574.6
68,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,2,95.0,40.0,6,93,-87,0.4628,goal_diversity=+0.600,16.7,0,12,1579.6
69,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,98.8,64.0,94,0,96.0,111.8,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1579.7
70,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,2,95.0,40.0,6,93,-87,0.4079,goal_diversity=+0.600,16.7,0,12,1579.6
71,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,109.0,64.0,90,0,109.0,72.0,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1579.8
72,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,2,95.0,40.0,6,93,-87,0.4628,goal_diversity=+0.600,16.7,0,12,1578.7
73,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,98.8,64.0,94,0,96.0,111.8,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1578.8
74,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,2,95.0,40.0,6,93,-87,0.4079,goal_diversity=+0.600,16.7,0,12,1567.4
75,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,109.0,64.0,90,0,109.0,72.0,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1567.6
76,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,2,95.0,40.0,6,93,-87,0.4628,goal_diversity=+0.600,16.7,0,12,1559.7
77,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,98.8,64.0,94,0,96.0,111.8,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1559.9
78,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,2,95.0,40.0,6,93,-87,0.4079,goal_diversity=+0.600,16.7,0,12,1559.2
79,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,109.0,64.0,90,0,109.0,72.0,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1559.3
80,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,2,95.0,40.0,6,93,-87,0.4628,goal_diversity=+0.600,16.7,0,12,1575.1
81,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,98.8,64.0,94,0,96.0,111.8,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1575.3
82,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,2,95.0,40.0,6,93,-87,0.4079,goal_diversity=+0.600,16.7,0,12,1571.1
83,120.0,1,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,DESCORE_LEFT_LONG_GOAL_OPPONENT_FIELD,policy,109.0,64.0,90,0,109.0,72.0,6,93,-87,0.5229,goal_diversity=+0.600,10.2,0,12,1571.2
