decision,sim_time_s,robot_id,policy_action,executed_action,action_source,pos_x,pos_y,heading_deg,balls_held,target_x,target_y,us_score,opp_score,margin,reward,top_component,travelled_in,low_progress,balls_on_field,wall_ms
24,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,3,95.0,40.0,15,54,-39,4.3450,ctrl_us=+4.000,16.7,0,12,1575.4
25,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.3,64.0,96,0,95.5,132.5,15,54,-39,4.3800,ctrl_us=+4.000,5.8,1,12,1575.6
26,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,3,95.0,40.0,15,54,-39,4.4000,ctrl_us=+4.000,16.7,0,12,1592.4
27,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.1,64.0,90,0,102.3,94.0,15,54,-39,4.3800,ctrl_us=+4.000,0.2,1,12,1592.6
28,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,3,95.0,40.0,15,54,-39,4.3450,ctrl_us=+4.000,16.7,0,12,1582.7
29,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.1,64.0,90,0,102.1,94.0,15,54,-39,4.3800,ctrl_us=+4.000,0.0,1,12,1582.8
30,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,3,95.0,40.0,15,54,-39,4.4000,ctrl_us=+4.000,16.7,0,12,1579.2
31,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.1,64.0,90,0,102.1,94.0,15,54,-39,4.3800,ctrl_us=+4.000,0.0,1,12,1579.3
32,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,3,95.0,40.0,15,54,-39,4.3450,ctrl_us=+4.000,16.7,0,12,1573.3
33,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.1,64.0,90,0,102.1,94.0,15,54,-39,4.3800,ctrl_us=+4.000,0.0,1,12,1573.4
34,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,3,95.0,40.0,15,54,-39,4.4000,ctrl_us=+4.000,16.7,0,12,1583.1
35,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.1,64.0,90,0,102.1,94.0,15,54,-39,4.3800,ctrl_us=+4.000,0.0,1,12,1583.2
36,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,3,95.0,40.0,15,54,-39,4.3450,ctrl_us=+4.000,16.7,0,12,1580.2
37,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.1,64.0,90,0,102.1,94.0,15,54,-39,4.3800,ctrl_us=+4.000,0.0,1,12,1580.3
38,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,3,95.0,40.0,15,54,-39,4.4000,ctrl_us=+4.000,16.7,0,12,1572.9
39,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.1,64.0,90,0,102.1,94.0,15,54,-39,4.3800,ctrl_us=+4.000,0.0,1,12,1573.0
40,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,3,95.0,40.0,15,54,-39,4.3450,ctrl_us=+4.000,16.7,0,12,1575.1
41,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.1,64.0,90,0,102.1,94.0,15,54,-39,4.3800,ctrl_us=+4.000,0.0,1,12,1575.2
42,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,3,95.0,40.0,15,54,-39,4.4000,ctrl_us=+4.000,16.7,0,12,1587.9
43,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.1,64.0,90,0,102.1,94.0,15,54,-39,4.3800,ctrl_us=+4.000,0.0,1,12,1588.0
44,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,3,95.0,40.0,15,54,-39,4.3450,ctrl_us=+4.000,16.7,0,12,1587.2
45,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.1,64.0,90,0,102.1,94.0,15,54,-39,4.3800,ctrl_us=+4.000,0.0,1,12,1587.3
46,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,3,95.0,40.0,15,54,-39,4.4000,ctrl_us=+4.000,16.7,0,12,1584.2
47,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.1,64.0,90,0,102.1,94.0,15,54,-39,4.3800,ctrl_us=+4.000,0.0,1,12,1584.4
48,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,3,95.0,40.0,15,54,-39,4.3450,ctrl_us=+4.000,16.7,0,12,1574.3
49,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.1,64.0,90,0,102.1,94.0,15,54,-39,4.3800,ctrl_us=+4.000,0.0,1,12,1574.4
50,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,3,95.0,40.0,15,54,-39,4.4000,ctrl_us=+4.000,16.7,0,12,1588.2
51,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.1,64.0,90,0,102.1,94.0,15,54,-39,4.3800,ctrl_us=+4.000,0.0,1,12,1588.3
52,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,3,95.0,40.0,15,54,-39,4.3450,ctrl_us=+4.000,16.7,0,12,1580.9
53,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.1,64.0,90,0,102.1,94.0,15,54,-39,4.3800,ctrl_us=+4.000,0.0,1,12,1581.1
54,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,3,95.0,40.0,15,54,-39,4.4000,ctrl_us=+4.000,16.7,0,12,1579.5
55,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.1,64.0,90,0,102.1,94.0,15,54,-39,4.3800,ctrl_us=+4.000,0.0,1,12,1579.6
56,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,3,95.0,40.0,15,54,-39,4.3450,ctrl_us=+4.000,16.7,0,12,1589.5
57,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.1,64.0,90,0,102.1,94.0,15,54,-39,4.3800,ctrl_us=+4.000,0.0,1,12,1589.6
58,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,47.4,42.2,122,3,95.0,40.0,15,54,-39,4.4000,ctrl_us=+4.000,16.7,0,12,1579.8
59,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.1,64.0,90,0,102.1,94.0,15,54,-39,4.3800,ctrl_us=+4.000,0.0,1,12,1580.0
60,120.0,0,SCORE_RIGHT_LONG_GOAL_ALLIANCE,SCORE_RIGHT_LONG_GOAL_ALLIANCE,policy,64.0,40.1,360,3,95.0,40.0,15,54,-39,4.3450,ctrl_us=+4.000,16.7,0,12,1576.1
61,120.0,1,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,DESCORE_RIGHT_LONG_GOAL_OPPONENT_FIELD,policy,102.1,64.0,90,0,102.1,94.0,15,54,-39,4.3800,ctrl_us=+4.000,0.0,1,12,1576.2
