decision,sim_time_s,robot_id,policy_action,executed_action,action_source,pos_x,pos_y,heading_deg,balls_held,target_x,target_y,us_score,opp_score,margin,reward,top_component,travelled_in,low_progress,balls_on_field,wall_ms
12,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.8,31.0,89,0,49.0,40.0,0,60,-60,-9.9943,score_red=-9.000,33.1,0,25,1583.8
13,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,81.5,35.4,162,0,80.0,36.4,0,60,-60,-10.2943,score_red=-9.000,2.6,1,25,1583.9
14,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.8,31.0,89,0,23.6,36.4,0,57,-57,10.7457,score_red=+9.000,0.0,1,27,1577.2
15,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,81.5,35.4,162,0,80.0,36.4,0,57,-57,10.8457,score_red=+9.000,0.0,0,27,1577.4
16,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.8,31.0,89,0,23.6,36.4,0,54,-54,10.7743,score_red=+9.000,0.0,1,29,1574.2
17,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,81.5,35.4,162,0,80.0,36.4,0,54,-54,10.8743,score_red=+9.000,0.0,0,29,1574.4
18,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.8,31.0,89,0,23.6,36.4,0,51,-51,10.7886,score_red=+9.000,0.0,1,31,1577.9
19,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,81.5,35.4,162,0,80.0,36.4,0,51,-51,10.8886,score_red=+9.000,0.0,0,31,1578.0
20,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.8,31.0,89,0,23.6,36.4,0,48,-48,10.8171,score_red=+9.000,0.0,1,33,1576.4
21,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,81.5,35.4,162,0,80.0,36.4,0,48,-48,10.9171,score_red=+9.000,0.0,0,33,1576.5
22,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,71.3,40.7,124,0,72.0,41.0,0,48,-48,1.9097,ctrl_us=+2.000,51.3,0,31,1573.5
23,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,68.9,55.5,141,0,64.0,47.6,0,48,-48,1.9171,ctrl_us=+2.000,23.7,0,31,1573.6
24,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.2,42.2,125,0,72.0,41.0,0,45,-45,8.6571,score_red=+9.000,24.1,0,31,1575.5
25,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,80.0,47.7,141,0,,,0,45,-45,8.2571,score_red=+9.000,13.5,0,31,1575.6
26,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.2,42.2,125,0,72.0,41.0,0,42,-42,8.4714,score_red=+9.000,0.0,1,31,1575.8
27,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,65.2,48.0,192,0,64.0,47.6,0,42,-42,8.5714,score_red=+9.000,14.8,0,31,1575.9
28,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.2,42.2,125,0,72.0,41.0,0,54,-54,-33.1371,score_red=-36.000,0.0,1,31,1585.6
29,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,65.2,48.0,192,0,64.0,47.6,0,54,-54,-33.0371,score_red=-36.000,0.0,0,31,1585.7
30,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.2,42.2,125,0,72.0,41.0,0,57,-57,-9.1514,score_red=-9.000,0.0,1,30,1576.9
31,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,65.2,48.0,192,0,64.0,47.6,0,57,-57,-9.0514,score_red=-9.000,0.0,0,30,1577.1
32,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.2,42.2,125,0,72.0,41.0,0,72,-72,-42.1657,score_red=-45.000,0.0,1,25,1565.6
33,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,65.2,48.0,192,0,64.0,47.6,0,72,-72,-42.0657,score_red=-45.000,0.0,0,25,1565.8
34,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.2,32.0,75,0,23.6,25.6,0,69,-69,11.0089,score_red=+9.000,28.8,0,26,1576.6
35,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,80.0,38.2,267,0,80.0,36.4,0,69,-69,10.9343,score_red=+9.000,17.7,0,26,1576.8
36,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.2,32.0,75,0,23.6,25.6,0,69,-69,-0.1800,goal_diversity=+0.300,0.0,1,26,1552.3
37,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,80.0,38.2,267,0,80.0,36.4,0,69,-69,-0.0800,goal_diversity=+0.300,0.0,0,26,1552.5
38,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.2,32.0,75,0,23.6,25.6,0,75,-75,-18.1800,score_red=-18.000,0.0,1,24,1569.8
39,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,80.0,38.2,267,0,80.0,36.4,0,75,-75,-18.0800,score_red=-18.000,0.0,0,24,1570.0
40,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.2,32.0,75,0,23.6,25.6,0,72,-72,8.8200,score_red=+9.000,0.0,1,24,1567.5
41,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,80.0,38.2,267,0,80.0,36.4,0,72,-72,8.9200,score_red=+9.000,0.0,0,24,1567.7
42,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.2,32.0,75,0,23.6,25.6,0,69,-69,8.8200,score_red=+9.000,0.0,1,25,1561.6
43,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,80.0,38.2,267,0,80.0,36.4,0,69,-69,8.9200,score_red=+9.000,0.0,0,25,1561.7
44,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.2,32.0,75,0,23.6,25.6,0,69,-69,6.1800,ctrl_us=+4.000,0.0,1,26,1578.6
45,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,80.0,38.2,267,0,80.0,36.4,0,69,-69,6.2800,ctrl_us=+4.000,0.0,0,26,1578.7
46,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.2,32.0,75,0,23.6,25.6,0,66,-66,11.1800,score_red=+9.000,0.0,1,27,1563.4
47,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,80.0,38.2,267,0,80.0,36.4,0,66,-66,11.2800,score_red=+9.000,0.0,0,27,1563.5
48,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.2,32.0,75,0,23.6,25.6,0,63,-63,11.1943,score_red=+9.000,0.0,1,24,1561.4
49,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,80.0,38.2,267,0,80.0,36.4,0,63,-63,11.2943,score_red=+9.000,0.0,0,24,1561.5
50,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.2,32.0,75,0,23.6,25.6,0,72,-72,-24.8057,score_red=-27.000,0.0,1,25,1567.1
51,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,80.0,38.2,267,0,80.0,36.4,0,72,-72,-24.7057,score_red=-27.000,0.0,0,25,1567.3
52,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.2,32.0,75,0,23.6,25.6,0,69,-69,14.2086,score_red=+9.000,0.0,1,26,1581.1
53,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,80.0,38.2,267,0,80.0,36.4,0,69,-69,14.3086,score_red=+9.000,0.0,0,26,1581.3
54,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,71.7,40.7,120,0,72.0,41.0,0,75,-75,-15.7213,score_red=-18.000,52.2,0,24,1571.7
55,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,69.2,55.5,126,0,64.0,47.6,0,75,-75,-15.7200,score_red=-18.000,20.3,0,24,1571.8
56,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.5,31.3,84,0,49.0,40.0,0,72,-72,11.3560,score_red=+9.000,52.0,0,25,1573.9
57,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,80.0,47.7,126,0,,,0,72,-72,10.9943,score_red=+9.000,13.3,0,25,1574.1
58,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.5,31.3,84,0,23.6,25.6,0,75,-75,-6.8200,score_red=-9.000,0.0,1,24,1570.7
59,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,80.0,37.6,268,0,80.0,36.4,0,75,-75,-6.7450,score_red=-9.000,10.1,0,24,1570.8
60,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.5,31.3,84,0,23.6,25.6,0,72,-72,11.1943,score_red=+9.000,0.0,1,25,1564.0
61,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,80.0,37.6,268,0,80.0,36.4,0,72,-72,11.2943,score_red=+9.000,0.0,0,25,1564.1
62,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.5,31.3,84,0,23.6,25.6,0,75,-75,-6.8200,score_red=-9.000,0.0,1,24,1567.6
63,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,80.0,37.6,268,0,80.0,36.4,0,75,-75,-6.7200,score_red=-9.000,0.0,0,24,1567.8
64,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.5,31.3,84,0,23.6,25.6,0,72,-72,11.1943,score_red=+9.000,0.0,1,25,1557.8
65,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,80.0,37.6,268,0,80.0,36.4,0,72,-72,11.2943,score_red=+9.000,0.0,0,25,1557.9
