decision,sim_time_s,robot_id,policy_action,executed_action,action_source,pos_x,pos_y,heading_deg,balls_held,target_x,target_y,us_score,opp_score,margin,reward,top_component,travelled_in,low_progress,balls_on_field,wall_ms
18,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,52.8,37.5,165,0,72.0,41.0,6,24,-18,-0.8741,ctrl_opp=-3.000,7.0,0,31,1581.6
19,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,36.3,69.5,302,0,49.0,104.0,6,24,-18,-0.8845,ctrl_opp=-3.000,42.4,0,31,1581.7
20,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,46.0,41.8,132,0,72.0,41.0,6,24,-18,-0.9670,ctrl_opp=-3.000,8.1,0,31,1581.5
21,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,43.0,64.0,360,0,47.6,64.0,6,24,-18,-0.8714,ctrl_opp=-3.000,8.8,0,31,1581.6
22,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,36.5,43.1,123,0,72.0,41.0,6,21,-15,9.7429,score_red=+9.000,9.6,0,32,1379.5
23,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,42.9,64.0,360,0,47.6,64.0,6,21,-15,9.4429,score_red=+9.000,0.1,1,32,1379.6
24,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,40.3,50.1,353,0,72.0,41.0,6,18,-12,6.8829,score_red=+9.000,8.0,0,33,1569.0
25,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,42.9,64.0,360,0,47.6,64.0,6,18,-12,6.5829,score_red=+9.000,0.0,1,33,1569.2
26,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,42.6,51.4,346,0,72.0,41.0,6,15,-9,9.1971,score_red=+9.000,2.6,1,34,1590.1
27,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,42.9,64.0,360,0,47.6,64.0,6,15,-9,9.0971,score_red=+9.000,0.0,1,34,1590.3
28,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,46.0,79.9,12,0,35.0,72.0,6,15,-9,0.2685,ctrl_us=+2.000,28.7,0,34,1577.6
29,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,66.9,107.2,170,0,72.0,103.0,6,15,-9,0.2905,ctrl_us=+2.000,49.4,0,34,1577.7
30,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,46.0,79.9,12,0,47.6,80.0,3,24,-21,-34.8829,score_red=-27.000,0.0,0,32,1568.9
31,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,48.1,101.9,240,0,72.0,103.0,3,24,-21,-34.8700,score_red=-27.000,19.6,0,32,1569.0
32,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,46.0,79.9,12,0,47.6,80.0,0,21,-21,1.0714,score_red=+9.000,0.0,0,33,1562.5
33,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,48.1,101.9,240,0,72.0,103.0,0,21,-21,0.9714,score_red=+9.000,0.0,1,33,1562.6
34,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,66.8,36.4,359,4,47.6,80.0,0,18,-18,6.0263,score_red=+9.000,48.3,0,29,1577.4
35,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,93.8,107.8,8,0,72.0,103.0,0,18,-18,8.6207,score_red=+9.000,46.1,0,29,1577.5
36,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,52.5,44.9,225,2,72.0,41.0,0,24,-24,-15.6430,score_red=-18.000,16.7,0,29,1578.0
37,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,40.5,107.6,150,0,49.0,104.0,0,24,-24,-18.4601,score_red=-18.000,53.3,0,29,1578.2
38,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,88.0,35.9,1,0,72.0,41.0,0,30,-30,-15.3714,score_red=-18.000,36.7,0,28,1582.4
39,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,70.3,103.7,339,1,72.0,103.0,0,30,-30,-18.3914,score_red=-18.000,30.1,0,28,1582.5
40,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.5,41.8,128,0,72.0,41.0,3,30,-27,8.8658,score_blue=+6.000,40.9,0,28,1572.7
41,120.0,1,SCORE_CENTER_LOW,SCORE_CENTER_LOW,policy,50.3,101.3,126,0,72.0,103.0,3,30,-27,10.4428,score_blue=+6.000,20.2,0,28,1572.8
42,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.5,41.8,128,0,72.0,41.0,3,30,-27,1.6886,ctrl_us=+2.000,0.0,1,28,1584.6
43,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,102.2,311,0,72.0,103.0,3,30,-27,1.8768,ctrl_us=+2.000,45.8,0,28,1584.7
44,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.5,41.8,128,0,72.0,41.0,3,30,-27,1.6886,ctrl_us=+2.000,0.0,1,28,1578.2
45,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,102.2,311,0,72.0,103.0,3,30,-27,1.6886,ctrl_us=+2.000,0.0,1,28,1578.3
46,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.5,41.8,128,0,72.0,41.0,3,30,-27,1.6886,ctrl_us=+2.000,0.0,1,28,1581.8
47,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,102.2,311,0,72.0,103.0,3,30,-27,1.6886,ctrl_us=+2.000,0.0,1,28,1581.9
48,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.5,41.8,128,0,72.0,41.0,3,30,-27,1.6886,ctrl_us=+2.000,0.0,1,28,1570.5
49,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,102.2,311,0,72.0,103.0,3,30,-27,1.6886,ctrl_us=+2.000,0.0,1,28,1570.8
50,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.5,41.8,128,0,72.0,41.0,3,30,-27,1.6886,ctrl_us=+2.000,0.0,1,28,1571.5
51,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,102.2,311,0,72.0,103.0,3,30,-27,1.6886,ctrl_us=+2.000,0.0,1,28,1571.8
52,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.5,41.8,128,0,72.0,41.0,3,30,-27,1.6886,ctrl_us=+2.000,0.0,1,28,1595.5
53,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,102.2,311,0,72.0,103.0,3,30,-27,1.6886,ctrl_us=+2.000,0.0,1,28,1595.6
54,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.5,41.8,128,0,72.0,41.0,3,30,-27,1.6886,ctrl_us=+2.000,0.0,1,28,1579.3
55,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,102.2,311,0,72.0,103.0,3,30,-27,1.6886,ctrl_us=+2.000,0.0,1,28,1579.4
56,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.5,41.8,128,0,72.0,41.0,3,30,-27,1.6886,ctrl_us=+2.000,0.0,1,28,1585.0
57,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,102.2,311,0,72.0,103.0,3,30,-27,1.6886,ctrl_us=+2.000,0.0,1,28,1585.1
58,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.5,41.8,128,0,72.0,41.0,3,30,-27,1.6886,ctrl_us=+2.000,0.0,1,28,1588.1
59,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.1,102.2,311,0,72.0,103.0,3,30,-27,1.6886,ctrl_us=+2.000,0.0,1,28,1588.2
