decision,sim_time_s,robot_id,policy_action,executed_action,action_source,pos_x,pos_y,heading_deg,balls_held,target_x,target_y,us_score,opp_score,margin,reward,top_component,travelled_in,low_progress,balls_on_field,wall_ms
29,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,66.3,47.4,169,0,64.0,47.6,18,33,-15,6.3257,score_blue=+6.000,20.8,0,21,1593.0
30,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,49.5,48.3,225,0,72.0,41.0,15,30,-15,3.3800,score_red=+9.000,0.0,0,23,1589.6
31,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,65.5,47.5,170,0,64.0,47.6,15,30,-15,3.0800,score_red=+9.000,0.8,1,23,1589.7
32,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,49.5,48.3,225,0,72.0,41.0,12,27,-15,3.8343,score_red=+9.000,0.0,0,23,1577.1
33,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,65.5,47.5,170,0,64.0,47.6,12,27,-15,3.7343,score_red=+9.000,0.0,0,23,1577.3
34,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,49.5,48.3,225,0,72.0,41.0,9,24,-15,5.2886,score_red=+9.000,0.0,0,24,1578.9
35,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,65.5,47.5,170,0,64.0,47.6,9,24,-15,5.1886,score_red=+9.000,0.0,0,24,1579.0
36,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,49.2,48.3,225,0,72.0,41.0,9,33,-24,-27.1800,score_red=-27.000,0.3,0,24,1584.4
37,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,96.5,41.8,53,0,72.0,41.0,9,33,-24,-27.3023,score_red=-27.000,31.5,0,24,1584.5
38,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,78.5,48.6,355,0,49.0,40.0,9,33,-24,0.7193,ctrl_us=+2.000,29.3,0,23,947.6
39,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,84.5,34.9,212,1,80.0,36.6,9,33,-24,0.7550,ctrl_us=+2.000,13.9,0,23,947.7
40,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.4,27.4,289,2,64.0,41.0,9,33,-24,0.8281,ctrl_us=+2.000,37.6,0,21,1544.1
41,120.0,1,SCORE_CENTER_LOW,SCORE_CENTER_LOW,policy,91.6,44.6,315,1,72.0,41.0,9,33,-24,0.7348,ctrl_us=+2.000,12.1,0,21,1544.2
42,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,52.0,43.4,264,2,72.0,41.0,15,30,-15,21.8605,score_blue=+12.000,16.7,0,21,1545.4
43,120.0,1,SCORE_CENTER_LOW,SCORE_CENTER_LOW,policy,95.9,40.6,203,0,72.0,41.0,15,30,-15,24.7462,score_blue=+12.000,5.9,1,21,1545.6
44,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,52.3,44.9,225,1,72.0,41.0,15,30,-15,2.3506,ctrl_us=+2.000,1.5,0,18,1563.4
45,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,109.0,64.0,90,4,109.0,72.0,15,30,-15,-0.3207,ctrl_us=+2.000,26.8,0,18,1563.5
46,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,70.9,41.4,68,1,72.0,41.0,24,33,-9,16.1816,score_blue=+18.000,19.0,0,17,1584.6
47,120.0,1,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,115.6,39.2,270,1,120.4,36.4,24,33,-9,14.3843,score_blue=+18.000,25.7,0,17,1584.8
48,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,43.2,43.9,98,1,72.0,41.0,27,36,-9,0.4857,score_red=-9.000,27.9,0,16,1588.1
49,120.0,1,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,115.6,39.1,270,0,120.4,36.4,27,36,-9,-0.3107,score_red=-9.000,0.1,0,16,1588.3
50,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,42.3,55.5,117,0,72.0,41.0,27,39,-12,-7.5129,score_red=-9.000,11.6,0,16,1587.5
51,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,115.6,39.1,270,0,,,27,39,-12,-8.9200,score_red=-9.000,0.0,0,16,1587.6
52,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,54.1,38.6,166,0,72.0,41.0,27,39,-12,1.0344,ctrl_us=+2.000,20.6,0,16,1586.3
53,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,115.6,39.1,270,0,,,27,39,-12,1.0800,ctrl_us=+2.000,0.0,0,16,1586.4
54,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.8,42.3,117,0,72.0,41.0,27,36,-9,10.0402,score_red=+9.000,7.3,0,17,1588.6
55,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,115.6,39.1,270,0,,,27,36,-9,10.0200,score_red=+9.000,0.0,0,17,1588.7
56,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.8,42.3,117,0,72.0,41.0,27,33,-6,7.8600,score_red=+9.000,0.0,1,18,1596.0
57,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,77.8,84.8,111,0,72.0,103.0,27,33,-6,7.9600,score_red=+9.000,59.3,0,18,1596.1
58,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.8,42.3,117,0,72.0,41.0,27,30,-3,7.8743,score_red=+9.000,0.0,1,19,1568.0
59,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,70.6,104.7,358,0,72.0,103.0,27,30,-3,7.9743,score_red=+9.000,21.2,0,19,1568.1
60,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.8,42.3,117,0,72.0,41.0,27,27,0,10.8886,score_red=+9.000,0.0,1,20,1616.2
61,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,64.0,104.7,358,0,72.0,103.0,27,27,0,10.9886,score_red=+9.000,6.6,0,20,1616.3
62,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.8,42.3,117,0,72.0,41.0,24,36,-12,-30.4914,score_red=-27.000,0.0,1,18,1615.8
63,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,103.7,64.0,88,0,104.9,105.7,24,36,-12,-30.4114,score_red=-27.000,56.8,0,18,1615.9
64,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.8,42.3,117,0,72.0,41.0,21,33,-12,5.3886,score_red=+9.000,0.0,1,20,1600.8
65,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,109.0,64.0,90,0,109.0,72.0,21,33,-12,5.2886,score_red=+9.000,5.4,1,20,1600.9
66,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.8,42.3,117,0,72.0,41.0,21,30,-9,9.3286,score_red=+9.000,0.0,1,20,1607.5
67,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,109.6,64.0,90,0,109.9,107.4,21,30,-9,9.2286,score_red=+9.000,0.6,1,20,1607.6
68,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,47.8,42.3,117,0,72.0,41.0,21,27,-6,12.3429,score_red=+9.000,0.0,1,21,1599.2
69,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,109.6,64.0,90,0,109.9,107.4,21,27,-6,12.2429,score_red=+9.000,0.0,1,21,1599.4
70,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,48.0,42.5,28,0,49.0,40.0,21,27,-6,2.0231,ctrl_us=+2.000,0.2,1,21,1557.4
71,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.2,39.8,23,0,72.0,41.0,21,27,-6,2.4031,ctrl_us=+2.000,28.7,0,21,1557.5
72,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,72.0,41.0,21,27,-6,2.4429,ctrl_us=+2.000,31.2,0,21,1562.7
73,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,2.2,1,21,1562.8
74,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1559.4
75,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1559.5
76,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1554.8
77,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1554.9
78,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1555.8
79,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1555.9
80,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1555.4
81,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1555.5
82,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1566.4
83,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1566.5
84,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1557.9
85,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1558.1
86,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1564.1
87,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1564.2
88,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1577.8
89,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1578.0
90,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1579.3
91,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1579.5
92,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1592.2
93,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1592.4
94,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1586.8
95,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1586.9
96,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1589.7
97,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1589.8
98,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1582.3
99,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1582.4
100,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1630.3
101,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1630.4
102,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1638.2
103,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1638.4
104,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1636.2
105,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1636.4
106,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1637.9
107,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1638.0
108,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1628.2
109,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1628.3
110,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1553.6
111,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1553.7
112,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1558.0
113,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1558.1
114,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1554.5
115,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1554.7
116,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1549.3
117,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1549.5
118,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1553.2
119,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1553.3
120,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1563.8
121,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1564.0
122,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1555.8
123,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1556.0
124,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1550.1
125,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1550.2
126,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1559.5
127,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1559.6
128,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1555.8
129,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1555.9
130,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1572.1
131,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1572.3
132,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1584.4
133,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1584.6
134,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1594.0
135,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1594.1
136,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1591.8
137,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1591.9
138,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1578.8
139,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1578.9
140,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1623.5
141,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1623.7
142,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1629.7
143,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1629.9
144,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1620.0
145,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1620.2
146,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1636.2
147,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1636.4
148,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1614.0
149,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1614.1
150,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1568.7
151,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,94.9,41.9,95,0,72.0,41.0,21,27,-6,2.2429,ctrl_us=+2.000,0.0,1,21,1568.8
152,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,79.0,46.0,46,0,80.0,47.6,21,27,-6,2.4429,ctrl_us=+2.000,0.0,0,21,1559.9
