decision,sim_time_s,robot_id,policy_action,executed_action,action_source,pos_x,pos_y,heading_deg,balls_held,target_x,target_y,us_score,opp_score,margin,reward,top_component,travelled_in,low_progress,balls_on_field,wall_ms
9,120.0,1,SCORE_LONG_GOAL,SCORE_CENTER_LOW,committed,51.6,99.2,134,3,72.0,103.0,9,39,-30,7.3408,score_blue=+6.000,3.1,0,24,1567.1
10,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,65.4,41.4,183,0,72.0,41.0,9,45,-36,-20.3463,score_red=-18.000,17.9,0,24,1550.4
11,120.0,1,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,28.9,105.9,90,1,49.0,104.0,9,45,-36,-20.3735,score_red=-18.000,23.7,0,24,1550.6
12,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,23.2,26.5,166,0,49.0,40.0,9,51,-42,-19.4643,score_red=-18.000,44.8,0,23,1552.0
13,120.0,1,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,26.7,112.0,47,0,23.6,107.6,9,51,-42,-19.7543,score_red=-18.000,6.5,0,23,1552.1
14,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.8,31.6,85,0,23.6,36.4,6,45,-39,13.5743,score_red=+18.000,5.6,1,26,1584.2
15,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,26.7,112.0,47,0,23.6,118.4,6,45,-39,13.7743,score_red=+18.000,0.0,0,26,1584.4
16,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.8,31.6,85,0,23.6,36.4,3,39,-36,10.5143,score_red=+18.000,0.0,1,29,1582.4
17,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,26.7,112.0,47,0,23.6,118.4,3,39,-36,10.7143,score_red=+18.000,0.0,0,29,1582.6
18,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.8,31.6,85,0,23.6,36.4,3,39,-36,-1.5857,ctrl_opp=-1.500,0.0,1,28,1583.7
19,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,26.7,112.0,47,0,23.6,118.4,3,39,-36,-1.3857,ctrl_opp=-1.500,0.0,0,28,1583.9
20,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.8,31.6,85,0,23.6,36.4,0,39,-39,-7.5714,score_blue=-6.000,0.0,1,29,1580.4
21,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,26.7,112.0,47,0,23.6,118.4,0,39,-39,-7.3714,score_blue=-6.000,0.0,0,29,1580.6
22,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.8,31.6,85,0,23.6,36.4,0,39,-39,-1.6314,ctrl_opp=-1.500,0.0,1,30,1578.9
23,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,26.7,112.0,47,0,23.6,118.4,0,39,-39,-1.4314,ctrl_opp=-1.500,0.0,0,30,1579.1
24,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.8,31.6,85,0,23.6,36.4,0,39,-39,-1.9914,ctrl_opp=-1.500,0.0,1,31,1580.6
25,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,26.7,112.0,47,0,23.6,118.4,0,39,-39,-1.7914,ctrl_opp=-1.500,0.0,0,31,1580.7
26,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.8,31.6,85,0,23.6,36.4,0,39,-39,-0.4771,low_progress=-0.200,0.0,1,28,1637.7
27,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,26.7,112.0,47,0,23.6,118.4,0,39,-39,-0.2771,scoring_volume=-0.120,0.0,0,28,1637.9
28,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.8,31.6,85,0,23.6,36.4,0,60,-60,-62.9971,score_red=-63.000,0.0,1,25,1618.3
29,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,26.7,112.0,47,0,23.6,118.4,0,60,-60,-62.7971,score_red=-63.000,0.0,0,25,1618.5
30,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.8,31.6,85,0,23.6,36.4,0,60,-60,0.0029,goal_diversity=+0.300,0.0,1,25,1631.3
31,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,26.7,112.0,47,0,23.6,118.4,0,60,-60,0.2029,goal_diversity=+0.300,0.0,0,25,1631.5
32,120.0,0,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.8,31.6,85,0,23.6,36.4,0,60,-60,0.0029,goal_diversity=+0.300,0.0,1,25,1621.2
33,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,26.7,112.0,47,0,23.6,118.4,0,60,-60,0.2029,goal_diversity=+0.300,0.0,0,25,1621.3
