decision,sim_time_s,robot_id,policy_action,executed_action,action_source,pos_x,pos_y,heading_deg,balls_held,target_x,target_y,us_score,opp_score,margin,reward,top_component,travelled_in,low_progress,balls_on_field,wall_ms
28,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,83.2,43.0,183,0,72.0,41.0,15,30,-15,10.3829,score_blue=+6.000,6.1,0,25,1579.5
29,120.0,1,SCORE_CENTER_MID,SCORE_LONG_GOAL,committed,115.9,109.7,71,1,95.0,104.0,15,30,-15,10.5216,score_blue=+6.000,25.4,0,25,1579.7
30,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,84.8,44.1,193,0,72.0,41.0,21,30,-9,16.3029,score_blue=+12.000,1.9,1,24,1586.7
31,120.0,1,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,119.9,109.2,117,0,120.4,107.6,21,30,-9,16.4851,score_blue=+12.000,4.0,1,24,1586.9
32,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,46.0,42.0,129,0,72.0,41.0,21,27,-6,13.5429,score_red=+9.000,38.9,0,25,1594.6
33,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,79.9,98.7,9,0,72.0,103.0,21,27,-6,13.4176,score_red=+9.000,41.4,0,25,1594.7
34,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,46.0,42.0,129,0,72.0,41.0,21,24,-3,13.3571,score_red=+9.000,0.0,1,26,1583.2
35,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,97.5,102.1,309,0,72.0,103.0,21,24,-3,13.3650,score_red=+9.000,17.9,0,26,1583.4
36,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,34.0,44.9,129,0,72.0,41.0,18,24,-6,1.4714,score_blue=-6.000,12.3,0,26,1597.4
37,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,97.5,102.1,309,0,72.0,103.0,18,24,-6,1.2714,score_blue=-6.000,0.0,1,26,1597.5
38,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,41.4,50.1,348,0,72.0,41.0,15,24,-9,0.3914,score_blue=-6.000,9.0,0,27,1587.4
39,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,97.5,102.1,309,0,72.0,103.0,15,24,-9,0.2114,score_blue=-6.000,0.0,1,27,1587.5
40,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,41.1,52.1,346,0,72.0,41.0,15,24,-9,6.2114,ctrl_us=+6.000,2.0,1,27,1574.5
41,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,97.5,102.1,309,0,72.0,103.0,15,24,-9,6.2114,ctrl_us=+6.000,0.0,1,27,1574.6
42,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,44.9,53.3,340,0,72.0,41.0,15,24,-9,6.2114,ctrl_us=+6.000,4.0,1,27,1573.9
43,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,97.5,102.1,309,0,72.0,103.0,15,24,-9,6.2114,ctrl_us=+6.000,0.0,1,27,1574.0
44,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,45.6,53.0,339,0,72.0,41.0,15,24,-9,6.2114,ctrl_us=+6.000,0.8,1,27,1586.6
45,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,97.5,102.1,309,0,72.0,103.0,15,24,-9,6.2114,ctrl_us=+6.000,0.0,1,27,1586.8
46,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,45.6,53.0,339,0,72.0,41.0,15,24,-9,6.2114,ctrl_us=+6.000,0.0,1,27,1590.5
47,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,97.5,102.1,309,0,72.0,103.0,15,24,-9,6.2114,ctrl_us=+6.000,0.0,1,27,1590.7
48,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,45.6,53.0,339,0,72.0,41.0,15,24,-9,6.2114,ctrl_us=+6.000,0.0,1,27,1581.2
49,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,97.5,102.1,309,0,72.0,103.0,15,24,-9,6.2114,ctrl_us=+6.000,0.0,1,27,1581.3
