decision,sim_time_s,robot_id,policy_action,executed_action,action_source,pos_x,pos_y,heading_deg,balls_held,target_x,target_y,us_score,opp_score,margin,reward,top_component,travelled_in,low_progress,balls_on_field,wall_ms
,,,,,,,,,,,,,,,,,,,,
0,120.0,0,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,56.2,40.2,182,4,95.0,40.0,0,9,-9,-28.5986,score_red=-27.000,56.3,0,35,1561.9
1,120.0,1,COLLECT_NEAREST_BALL,COLLECT_NEAREST_BALL,policy,68.4,116.0,195,2,67.1,115.7,0,9,-9,-28.0486,score_red=-27.000,40.8,0,35,1562.0
2,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,53.4,41.9,254,4,72.0,41.0,3,9,-6,4.9710,score_blue=+6.000,3.3,1,32,1584.1
3,120.0,1,SCORE_CENTER_LOW,SCORE_CENTER_LOW,policy,52.4,99.3,134,1,72.0,103.0,3,9,-6,6.8592,score_blue=+6.000,23.2,0,32,1584.3
4,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,52.7,45.0,231,3,72.0,41.0,6,12,-6,-4.4488,score_red=-9.000,3.2,0,28,1565.5
5,120.0,1,SCORE_CENTER_LOW,SCORE_CENTER_LOW,policy,70.8,103.1,322,2,72.0,103.0,6,12,-6,-4.6618,score_red=-9.000,18.8,0,28,1565.6
6,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,52.3,53.8,227,3,72.0,41.0,6,18,-12,-19.8914,score_red=-18.000,8.8,0,27,1580.8
7,120.0,1,SCORE_CENTER_LOW,SCORE_CENTER_LOW,policy,49.3,98.2,119,2,72.0,103.0,6,18,-12,-19.8663,score_red=-18.000,22.1,0,27,1580.9
8,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,51.2,57.3,263,3,72.0,41.0,6,21,-15,-9.7057,score_red=-9.000,3.7,0,26,1574.1
9,120.0,1,SCORE_CENTER_LOW,SCORE_CENTER_LOW,policy,78.3,100.5,62,1,72.0,103.0,6,21,-15,-6.3902,score_red=-9.000,29.2,0,26,1574.2
10,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,55.6,35.4,147,3,72.0,41.0,9,33,-24,-32.8430,score_red=-36.000,22.3,0,26,1593.2
11,120.0,1,SCORE_CENTER_MID,SCORE_CENTER_LOW,committed,49.8,103.9,83,0,72.0,103.0,9,33,-24,-31.1425,score_red=-36.000,28.8,0,26,1593.4
12,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,49.6,36.4,124,3,72.0,41.0,9,30,-21,8.6148,score_red=+9.000,6.2,0,27,1605.1
13,120.0,1,DESCORE_OPP_LONG,DESCORE_OPP_LONG,policy,20.8,112.7,275,0,49.0,104.0,9,30,-21,8.9415,score_red=+9.000,30.2,0,27,1605.2
14,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,50.9,44.9,251,3,72.0,41.0,9,30,-21,-0.3891,goal_diversity=+0.300,8.7,0,27,1597.1
15,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,36.3,74.1,239,0,49.0,104.0,9,30,-21,-0.1574,goal_diversity=+0.300,41.5,0,27,1597.2
16,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,38.9,51.6,225,1,72.0,41.0,9,36,-27,-15.1029,score_red=-18.000,13.7,0,27,1609.1
17,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,43.0,64.0,360,0,47.6,64.0,9,36,-27,-18.1829,score_red=-18.000,12.2,0,27,1609.2
18,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,72.3,37.3,150,1,72.0,41.0,9,36,-27,-0.1446,goal_diversity=+0.300,36.4,0,27,1614.3
19,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,43.1,64.0,360,0,47.6,64.0,9,36,-27,-0.3829,goal_diversity=+0.300,0.0,1,27,1614.5
20,120.0,0,SCORE_CENTER_MID,SCORE_CENTER_MID,policy,101.2,41.3,3,3,72.0,41.0,9,36,-27,0.0474,goal_diversity=+0.300,29.1,0,25,1595.3
21,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,42.9,64.0,360,0,47.6,64.0,9,36,-27,-0.3829,goal_diversity=+0.300,0.2,1,25,1595.5
22,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,119.3,36.2,270,1,120.4,36.4,12,36,-24,6.3010,score_blue=+6.000,18.8,0,26,1587.9
23,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,42.9,64.0,360,0,47.6,64.0,12,36,-24,6.0514,score_blue=+6.000,0.0,1,26,1588.1
24,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,120.5,35.9,270,1,120.4,36.4,15,39,-24,-3.5399,score_red=-9.000,1.3,0,24,1591.7
25,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,42.9,64.0,360,0,47.6,64.0,15,39,-24,-2.8143,score_red=-9.000,0.0,1,24,1591.8
26,120.0,0,SCORE_LONG_GOAL,SCORE_LONG_GOAL,policy,57.2,34.9,200,0,,,15,42,-27,-11.0143,score_red=-9.000,63.2,0,24,1583.6
27,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,43.1,64.0,360,0,47.6,64.0,15,42,-27,-11.3143,score_red=-9.000,0.2,1,24,1583.7
28,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,53.6,43.9,219,0,72.0,41.0,15,42,-27,-1.1694,ctrl_opp=-1.500,9.8,0,24,1583.9
29,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,43.1,64.0,360,0,47.6,64.0,15,42,-27,-1.3143,ctrl_opp=-1.500,0.0,1,24,1584.0
30,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,51.7,37.1,157,0,72.0,41.0,15,42,-27,-1.1779,ctrl_opp=-1.500,7.0,0,24,1590.7
31,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,42.9,64.0,360,0,47.6,64.0,15,42,-27,-1.3143,ctrl_opp=-1.500,0.2,1,24,1590.9
32,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,46.3,41.4,141,0,72.0,41.0,15,42,-27,-1.2013,ctrl_opp=-1.500,6.8,0,24,1554.6
33,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,42.9,64.0,360,0,47.6,64.0,15,42,-27,-1.3143,ctrl_opp=-1.500,0.0,1,24,1554.7
34,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,36.6,43.0,114,0,72.0,41.0,15,39,-24,8.0000,score_red=+9.000,9.9,0,25,1364.8
35,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,42.9,64.0,360,0,47.6,64.0,15,39,-24,7.7000,score_red=+9.000,0.1,1,25,1364.9
36,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,40.1,50.2,354,0,72.0,41.0,15,36,-21,11.0143,score_red=+9.000,8.0,0,26,1558.4
37,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,42.9,64.0,360,0,47.6,64.0,15,36,-21,10.7143,score_red=+9.000,0.1,1,26,1558.5
38,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,43.0,51.5,345,0,72.0,41.0,15,33,-18,7.4543,score_red=+9.000,3.2,1,27,1583.0
39,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,42.9,64.0,360,0,47.6,64.0,15,33,-18,7.3543,score_red=+9.000,0.0,1,27,1583.1
40,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,43.8,51.3,344,0,72.0,41.0,12,30,-18,1.4086,score_red=+9.000,0.8,1,29,1591.8
41,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,42.9,64.0,360,0,47.6,64.0,12,30,-18,1.3086,score_red=+9.000,0.0,1,29,1591.9
42,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,45.9,79.9,13,0,35.0,72.0,9,30,-21,-7.5822,score_blue=-6.000,28.6,0,30,1592.3
43,120.0,1,DESCORE_CENTER,DESCORE_CENTER,policy,66.9,107.2,170,0,72.0,103.0,9,30,-21,-7.5580,score_blue=-6.000,49.4,0,30,1592.4
44,120.0,0,DESCORE_CENTER,DESCORE_CENTER,policy,45.9,79.9,13,0,47.6,80.0,6,27,-21,1.4029,score_red=+9.000,0.0,0,32,1581.6
